gauge_id crop_perc crop_mosaic_perc forest_perc shrub_perc grass_perc barren_perc imperv_perc wet_perc snow_perc dom_land_cover dom_land_cover_perc
57700000 8.88010 26.54110 56.13480 8.44400 0.00000 0.00000 0.00000 0.00000 0.00000 forest 56.13480
57720000 9.71940 31.67950 51.76900 6.83200 0.00000 0.00000 0.00000 0.00000 0.00000 forest 51.76900
57740000 23.16230 35.02110 40.23990 1.57670 0.00000 0.00000 0.00000 0.00000 0.00000 forest 40.23990
57770000 22.71440 8.51790 67.74560 1.02210 0.00000 0.00000 0.00000 0.00000 0.00000 forest 67.74560
57830000 28.48170 24.65440 43.92440 2.88560 0.01260 0.00000 0.00000 0.04120 0.00000 forest 43.92440
57880000 24.16790 17.14910 57.40470 1.27830 0.00000 0.00000 0.00000 0.00000 0.00000 forest 57.40470
57930000 31.11780 24.48090 41.91760 2.42900 0.02380 0.00000 0.00000 0.03100 0.00000 forest 41.91760
58030000 10.94720 43.25940 41.40110 4.39240 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 43.25940
58040000 12.07170 46.23350 38.97520 2.71960 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 46.23350
58060000 0.32520 13.39830 85.30080 0.97560 0.00000 0.00000 0.00000 0.00000 0.00000 forest 85.30080
58096000 8.36100 32.90030 52.05570 3.99300 0.24590 0.00180 0.00000 2.44250 0.00000 forest 52.05570
58099000 8.37590 33.09830 51.87440 3.97550 0.24450 0.00180 0.00000 2.42950 0.00000 forest 51.87440
58142200 2.44980 50.05280 46.50480 0.99260 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 50.05280
58183000 7.02850 37.53550 47.28060 5.73780 0.24080 0.01180 0.53260 1.63230 0.00000 forest 47.28060
58204000 7.62830 38.31680 46.06270 5.82320 0.22130 0.01050 0.47500 1.46220 0.00000 forest 46.06270
58218000 8.07460 39.32880 44.71570 5.82770 0.20720 0.00990 0.46740 1.36890 0.00000 forest 44.71570
58220000 10.67450 34.17940 53.75520 1.39080 0.00000 0.00000 0.00000 0.00000 0.00000 forest 53.75520
58235100 8.26360 39.73930 44.29270 5.84930 0.19320 0.00960 0.42060 1.23170 0.00000 forest 44.29270
58258000 3.86930 37.91910 49.82810 8.25450 0.12900 0.00000 0.00000 0.00000 0.00000 forest 49.82810
58270000 2.25160 29.68170 62.52430 5.54230 0.00000 0.00000 0.00000 0.00000 0.00000 forest 62.52430
58300000 7.61380 39.38930 44.93020 6.32030 0.20600 0.01220 0.34020 1.18790 0.00000 forest 44.93020
58305001 7.58980 39.29000 44.85700 6.45580 0.21920 0.01200 0.40630 1.17000 0.00000 forest 44.85700
58380001 7.46720 40.01420 44.91600 6.07100 0.19050 0.01000 0.33840 0.99270 0.00000 forest 44.91600
58405000 0.57420 7.87530 79.98350 11.56690 0.00000 0.00000 0.00000 0.00000 0.00000 forest 79.98350
58420000 2.35590 11.59150 76.89220 9.14790 0.01250 0.00000 0.00000 0.00000 0.00000 forest 76.89220
58425000 2.43740 13.88910 74.15610 9.50770 0.00970 0.00000 0.00000 0.00000 0.00000 forest 74.15610
58434000 5.90920 32.74570 53.96670 7.37840 0.00000 0.00000 0.00000 0.00000 0.00000 forest 53.96670
58440000 3.20040 19.33370 67.34430 10.11720 0.00440 0.00000 0.00000 0.00000 0.00000 forest 67.34430
58470000 3.51000 44.57450 45.23970 5.27640 0.41290 0.00000 0.00000 0.98650 0.00000 forest 45.23970
58480500 4.98740 44.39370 36.80480 11.77790 0.28700 0.00000 1.08540 0.66380 0.00000 crop_mosaic 44.39370
58500000 0.92920 34.55290 37.57250 26.94540 0.00000 0.00000 0.00000 0.00000 0.00000 forest 37.57250
58516500 2.21250 40.50850 49.23700 8.01070 0.00000 0.00000 0.00000 0.03140 0.00000 forest 49.23700
58520000 4.30880 42.70140 43.46000 8.94400 0.07920 0.00000 0.30970 0.19680 0.00000 forest 43.46000
58530000 1.95290 20.64480 74.51950 2.88280 0.00000 0.00000 0.00000 0.00000 0.00000 forest 74.51950
58535000 2.58780 20.91310 73.74290 2.75620 0.00000 0.00000 0.00000 0.00000 0.00000 forest 73.74290
58542000 1.54080 16.56400 79.40420 2.43970 0.00000 0.00000 0.00000 0.05140 0.00000 forest 79.40420
58550001 2.87200 30.23320 63.75500 3.13000 0.00000 0.00000 0.00000 0.00990 0.00000 forest 63.75500
58560000 7.50510 51.72410 36.15620 4.51320 0.00000 0.00000 0.00000 0.10140 0.00000 crop_mosaic 51.72410
58573000 11.48360 64.68640 21.57320 2.25690 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 64.68640
58585000 5.45440 42.12900 48.88530 3.50580 0.00000 0.00000 0.00000 0.02550 0.00000 forest 48.88530
58610000 27.51070 32.33070 39.72050 0.43820 0.00000 0.00000 0.00000 0.00000 0.00000 forest 39.72050
58620000 7.54830 42.73840 43.99550 5.45060 0.04020 0.00000 0.13300 0.09380 0.00000 forest 43.99550
58630002 7.34280 39.51390 45.95700 6.13840 0.13240 0.00630 0.25180 0.65750 0.00000 forest 45.95700
58645000 14.95160 28.72280 54.26760 2.05810 0.00000 0.00000 0.00000 0.00000 0.00000 forest 54.26760
58648001 16.88240 33.93660 47.24550 1.93560 0.00000 0.00000 0.00000 0.00000 0.00000 forest 47.24550
58658000 23.13180 33.90540 42.40830 0.55450 0.00000 0.00000 0.00000 0.00000 0.00000 forest 42.40830
58670002 34.71900 34.03380 30.48580 0.76140 0.00000 0.00000 0.00000 0.00000 0.00000 crop 34.71900
58710000 22.53510 49.34380 27.20140 0.91980 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 49.34380
58720000 23.50650 47.26310 28.64680 0.58350 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 47.26310
58730001 22.90790 46.83170 28.96640 1.29400 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 46.83170
58735000 26.26420 45.97640 26.26800 1.41630 0.06390 0.00000 0.00000 0.01130 0.00000 crop_mosaic 45.97640
58736000 36.36730 45.57800 15.12710 2.89360 0.00000 0.00000 0.00000 0.03400 0.00000 crop_mosaic 45.57800
58750000 15.43330 53.55530 24.15410 6.26020 0.07240 0.00000 0.00000 0.52470 0.00000 crop_mosaic 53.55530
58755000 25.73780 46.03400 23.89470 3.97150 0.04390 0.00000 0.00000 0.31820 0.00000 crop_mosaic 46.03400
58765001 31.38840 38.41490 27.33630 2.55740 0.03980 0.00500 0.00000 0.25820 0.00000 crop_mosaic 38.41490
58770000 29.60330 43.38900 24.67530 2.19940 0.03740 0.00150 0.00000 0.09420 0.00000 crop_mosaic 43.38900
58795000 13.59900 39.88740 40.81550 4.91280 0.10240 0.00470 0.17860 0.49970 0.00000 forest 40.81550
58825000 2.59640 11.36900 82.02200 4.01260 0.00000 0.00000 0.00000 0.00000 0.00000 forest 82.02200
58827000 3.08270 12.82010 78.63320 5.46400 0.00000 0.00000 0.00000 0.00000 0.00000 forest 78.63320
58846000 7.26910 19.35400 69.46730 3.90960 0.00000 0.00000 0.00000 0.00000 0.00000 forest 69.46730
58850000 8.56850 23.12720 64.08340 4.21110 0.00970 0.00000 0.00000 0.00000 0.00000 forest 64.08340
58870000 23.49990 39.34670 35.66510 1.48830 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 39.34670
58880001 13.79440 39.38800 41.30070 4.77450 0.10020 0.00430 0.16490 0.47300 0.00000 forest 41.30070
58910000 26.62180 28.88610 42.47240 1.53000 0.00000 0.48960 0.00000 0.00000 0.00000 forest 42.47240
58916000 26.74340 44.32140 27.54040 1.39470 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 44.32140
58917000 31.85320 43.31560 23.56430 1.26700 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 43.31560
58920000 34.10110 31.33580 33.06660 1.46300 0.00000 0.02680 0.00000 0.00670 0.00000 crop 34.10110
58930000 18.84880 41.68880 35.40200 4.06040 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 41.68880
58934000 24.04850 33.85850 39.37250 2.72060 0.00000 0.00000 0.00000 0.00000 0.00000 forest 39.37250
58940000 33.69390 28.63620 36.15000 1.50310 0.00150 0.01230 0.00000 0.00310 0.00000 forest 36.15000
58960000 37.13540 29.06790 32.36470 1.41850 0.00120 0.00990 0.00000 0.00250 0.00000 crop 37.13540
58974000 17.30570 38.10920 39.52260 4.36320 0.10310 0.00490 0.15410 0.43730 0.00000 forest 39.52260
59100000 18.23830 31.43700 49.39300 0.63520 0.01410 0.00000 0.00000 0.28230 0.00000 forest 49.39300
59120000 0.27430 0.27430 98.76540 0.68590 0.00000 0.00000 0.00000 0.00000 0.00000 forest 98.76540
59125000 0.16960 1.44190 97.54030 0.84820 0.00000 0.00000 0.00000 0.00000 0.00000 forest 97.54030
59181000 17.80560 13.22150 67.95420 1.01870 0.00000 0.00000 0.00000 0.00000 0.00000 forest 67.95420
59240000 9.99700 11.35760 75.56940 3.07600 0.00000 0.00000 0.00000 0.00000 0.00000 forest 75.56940
59355000 0.00000 0.89690 81.16590 17.93720 0.00000 0.00000 0.00000 0.00000 0.00000 forest 81.16590
59370000 0.30200 5.27110 91.17360 3.25330 0.00000 0.00000 0.00000 0.00000 0.00000 forest 91.17360
59380000 5.77340 14.92370 77.99560 1.30720 0.00000 0.00000 0.00000 0.00000 0.00000 forest 77.99560
60010000 13.65220 76.25440 2.83590 7.21840 0.01630 0.00330 0.00000 0.01960 0.00000 crop_mosaic 76.25440
60011000 10.85040 79.81500 2.14180 7.14340 0.01420 0.02120 0.00000 0.01420 0.00000 crop_mosaic 79.81500
60100000 15.96350 74.11630 4.56100 5.35920 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 74.11630
60110000 13.54020 64.40620 6.67640 15.37720 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 64.40620
60130000 41.45530 53.47130 3.73840 1.33510 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 53.47130
60145000 40.87590 51.19920 2.81540 5.10950 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 51.19920
60220000 2.42170 22.24050 8.57490 66.71330 0.01650 0.03290 0.00000 0.00000 0.00000 shrub 66.71330
60250000 6.32830 53.77360 8.72470 31.09760 0.07570 0.00000 0.00000 0.00000 0.00000 crop_mosaic 53.77360
60265000 6.95810 62.80840 9.60380 20.59660 0.00000 0.01320 0.00000 0.01980 0.00000 crop_mosaic 62.80840
60381000 46.45750 31.63720 10.18820 11.63720 0.02280 0.00000 0.00000 0.05700 0.00000 crop 46.45750
60435000 11.82980 44.93620 20.51060 21.27660 0.25530 0.08510 1.10640 0.00000 0.00000 crop_mosaic 44.93620
60435100 19.24880 58.21600 6.10330 14.08450 1.87790 0.46950 0.00000 0.00000 0.00000 crop_mosaic 58.21600
60435200 7.88180 50.90310 10.59110 30.62400 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 50.90310
60435300 7.47130 71.83910 10.91950 9.77010 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 71.83910
60436000 12.30800 40.14710 15.05520 25.93550 0.47590 0.08650 3.00670 2.98510 0.00000 crop_mosaic 40.14710
60471200 9.55880 37.54590 14.98160 33.36400 0.82720 0.00000 3.17100 0.55150 0.00000 crop_mosaic 37.54590
60473000 28.90960 49.83090 9.42520 11.83430 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 49.83090
60476100 15.29750 47.33570 11.91150 23.52620 0.33720 0.18890 1.24110 0.16190 0.00000 crop_mosaic 47.33570
60477400 1.16550 7.38150 29.68140 58.50820 0.11660 0.00000 0.00000 3.14690 0.00000 shrub 58.50820
60477600 1.30430 4.42020 25.79710 60.07250 0.50730 0.65220 7.24640 0.00000 0.00000 shrub 60.07250
60478500 1.73910 21.80600 25.21740 50.56860 0.00000 0.60200 0.00000 0.06690 0.00000 shrub 50.56860
60478600 0.88240 5.88240 51.47060 41.76470 0.00000 0.00000 0.00000 0.00000 0.00000 forest 51.47060
60490000 7.89000 30.72900 17.27920 36.51590 0.55680 0.41120 4.47190 2.14600 0.00000 shrub 36.51590
60500000 11.68580 35.09060 18.75310 30.42780 0.34100 0.21920 2.33140 1.15130 0.00000 crop_mosaic 35.09060
60615000 56.05780 39.28240 2.98230 1.67750 0.00000 0.00000 0.00000 0.00000 0.00000 crop 56.05780
60635000 57.47450 14.11740 28.37350 0.03460 0.00000 0.00000 0.00000 0.00000 0.00000 crop 57.47450
60640000 46.87580 25.63780 26.09730 1.37850 0.00000 0.00000 0.00000 0.01060 0.00000 crop 46.87580
60642000 27.40980 28.68580 40.74940 2.43590 0.02320 0.00000 0.68440 0.01160 0.00000 forest 40.74940
60650000 37.38920 27.70210 28.46680 3.83950 0.05460 0.00960 2.52860 0.00960 0.00000 crop 37.38920
60653000 11.44900 51.34170 24.32920 12.52240 0.35780 0.00000 0.00000 0.00000 0.00000 crop_mosaic 51.34170
60654000 36.27560 30.00000 32.36750 1.34280 0.01410 0.00000 0.00000 0.00000 0.00000 crop 36.27560
60665000 29.72720 45.00030 22.41240 2.68450 0.00000 0.01460 0.13900 0.02190 0.00000 crop_mosaic 45.00030
60680000 39.91050 36.43220 20.53430 2.41510 0.02040 0.00390 0.65630 0.02740 0.00000 crop 39.91050
60715000 64.11460 15.96150 19.62380 0.28640 0.00200 0.00000 0.00000 0.01180 0.00000 crop 64.11460
60750000 63.09180 18.77440 17.94110 0.17210 0.00000 0.00000 0.00000 0.02070 0.00000 crop 63.09180
60765000 53.80380 33.15770 10.08160 2.91530 0.01040 0.00120 0.00000 0.03000 0.00000 crop 53.80380
60772000 52.46410 33.05440 11.82960 2.61080 0.00900 0.00050 0.00000 0.03160 0.00000 crop 52.46410
60774000 55.28060 34.19500 8.20610 2.29990 0.00000 0.01840 0.00000 0.00000 0.00000 crop 55.28060
60778000 52.59880 40.33770 4.78670 2.26570 0.00000 0.01110 0.00000 0.00000 0.00000 crop 52.59880
60781000 55.59260 34.12890 7.72050 2.52870 0.00460 0.00460 0.00000 0.02010 0.00000 crop 55.59260
60790000 52.21380 35.97650 8.36940 3.41520 0.00310 0.00310 0.00000 0.01880 0.00000 crop 52.21380
60798000 47.26530 40.08620 9.06760 3.53750 0.00430 0.00210 0.02140 0.01570 0.00000 crop 47.26530
60810000 49.33550 46.39680 0.81490 3.23920 0.08010 0.06680 0.00000 0.06680 0.00000 crop 49.33550
60850000 11.63910 68.17740 10.02960 10.14670 0.00000 0.00000 0.00000 0.00730 0.00000 crop_mosaic 68.17740
60855000 9.32840 68.22740 9.95200 12.46820 0.00000 0.00170 0.00000 0.02240 0.00000 crop_mosaic 68.22740
60910000 46.24620 23.81020 28.07750 1.86600 0.00000 0.00000 0.00000 0.00000 0.00000 crop 46.24620
60925001 8.61740 81.49420 6.27620 3.56140 0.00000 0.00000 0.00000 0.05080 0.00000 crop_mosaic 81.49420
60930000 19.61590 17.42370 27.32960 35.61190 0.00000 0.00000 0.00000 0.01900 0.00000 shrub 35.61190
60940000 19.40270 23.39320 24.07150 32.85600 0.17170 0.00870 0.00000 0.09610 0.00000 shrub 32.85600
60950000 15.53030 44.26180 19.24630 20.76640 0.12660 0.01750 0.00000 0.05120 0.00000 crop_mosaic 44.26180
60960000 21.64750 48.48970 16.83210 12.92860 0.05110 0.00000 0.00000 0.05110 0.00000 crop_mosaic 48.48970
60968000 16.14780 51.40780 18.62790 13.65070 0.03240 0.00190 0.00000 0.13150 0.00000 crop_mosaic 51.40780
60970000 15.68500 53.50900 18.01290 12.64400 0.02910 0.00170 0.00000 0.11830 0.00000 crop_mosaic 53.50900
61009000 0.36660 17.41380 52.35790 29.86170 0.00000 0.00000 0.00000 0.00000 0.00000 forest 52.35790
61012000 0.25780 32.05710 22.00160 45.66200 0.00860 0.00000 0.00000 0.01290 0.00000 shrub 45.66200
61014000 2.28250 20.66620 68.78470 8.26650 0.00000 0.00000 0.00000 0.00000 0.00000 forest 68.78470
61024000 1.80000 22.46760 58.58300 17.03490 0.00000 0.00000 0.00000 0.11450 0.00000 forest 58.58300
61031000 2.27460 49.19960 25.18950 23.33610 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 49.19960
61045000 0.69730 50.04500 17.56630 31.69140 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 50.04500
61052000 0.00000 31.75650 8.35700 59.88650 0.00000 0.00000 0.00000 0.00000 0.00000 shrub 59.88650
61060000 0.92320 41.11770 26.21230 31.71550 0.00000 0.00000 0.00000 0.03140 0.00000 crop_mosaic 41.11770
61075000 0.32050 57.23440 13.44480 29.00010 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 57.23440
61078000 0.26250 56.76990 12.62590 30.34180 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 56.76990
61085000 2.11500 54.31820 21.19850 22.27210 0.00000 0.00000 0.00000 0.09610 0.00000 crop_mosaic 54.31820
61090000 1.46120 52.27050 15.37320 30.49260 0.01750 0.00870 0.32370 0.05250 0.00000 crop_mosaic 52.27050
61100000 0.56180 62.92130 21.81650 14.70040 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 62.92130
61105000 0.43850 52.64670 11.14320 35.77160 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 52.64670
61107000 0.99780 53.35430 14.54640 30.95050 0.00660 0.00330 0.12140 0.01970 0.00000 crop_mosaic 53.35430
61115000 1.78810 66.75950 8.94040 22.51210 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 66.75950
61122000 0.12990 37.05750 14.74510 48.06760 0.00000 0.00000 0.00000 0.00000 0.00000 shrub 48.06760
61135000 0.91340 57.92490 10.44370 30.64700 0.00590 0.00150 0.05480 0.00890 0.00000 crop_mosaic 57.92490
61173000 0.71330 75.10360 16.98110 7.20200 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 75.10360
61175000 0.60900 74.43240 13.10130 11.85730 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 74.43240
61250000 0.00000 0.24630 46.79810 52.95570 0.00000 0.00000 0.00000 0.00000 0.00000 shrub 52.95570
61267000 1.89570 8.37280 80.96370 8.76780 0.00000 0.00000 0.00000 0.00000 0.00000 forest 80.96370
61271000 5.34920 16.94240 57.32120 20.33510 0.00000 0.00000 0.00000 0.05200 0.00000 forest 57.32120
61280000 9.31050 32.16660 44.59220 13.93070 0.00000 0.00000 0.00000 0.00000 0.00000 forest 44.59220
61285000 10.31130 34.95460 39.15370 15.58040 0.00000 0.00000 0.00000 0.00000 0.00000 forest 39.15370
61295000 11.59730 33.21030 45.49290 9.69950 0.00000 0.00000 0.00000 0.00000 0.00000 forest 45.49290
61305000 10.97000 40.20980 35.80650 12.97260 0.01580 0.00000 0.00000 0.02530 0.00000 crop_mosaic 40.20980
61320000 3.41660 27.31450 66.58710 2.46140 0.22040 0.00000 0.00000 0.00000 0.00000 forest 66.58710
61343000 5.04830 42.03370 38.88300 13.56960 0.46540 0.00000 0.00000 0.00000 0.00000 crop_mosaic 42.03370
61350000 4.93340 44.32170 41.89100 8.67090 0.15680 0.00000 0.00000 0.02610 0.00000 crop_mosaic 44.32170
61370000 8.41460 72.83220 8.55560 10.18470 0.00000 0.00000 0.00000 0.01280 0.00000 crop_mosaic 72.83220
61390000 24.45310 59.54480 13.88500 2.11710 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 59.54480
61410000 10.53570 52.36670 26.80060 10.05380 0.05400 0.00000 0.00000 0.18940 0.00000 crop_mosaic 52.36670
61460000 10.21900 50.74660 31.59200 7.42330 0.00480 0.00480 0.00000 0.00950 0.00000 crop_mosaic 50.74660
61473000 3.58210 33.50390 35.97720 26.93670 0.00000 0.00000 0.00000 0.00000 0.00000 forest 35.97720
61500000 9.57100 52.83280 29.57570 7.86900 0.00000 0.00000 0.00000 0.15160 0.00000 crop_mosaic 52.83280
61510000 7.51150 52.21920 30.02290 10.21090 0.00210 0.00210 0.00000 0.03130 0.00000 crop_mosaic 52.21920
61520000 1.69460 66.55780 21.34550 9.72850 0.15310 0.52060 0.00000 0.00000 0.00000 crop_mosaic 66.55780
61537000 5.95310 57.00130 27.13720 9.72050 0.03340 0.07370 0.05010 0.03060 0.00000 crop_mosaic 57.00130
61565000 0.86230 73.79150 7.31640 17.45490 0.00000 0.00000 0.00000 0.57490 0.00000 crop_mosaic 73.79150
61610000 9.77760 77.01720 11.48640 1.71890 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 77.01720
61700000 6.87370 73.31940 11.36150 8.44540 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 73.31940
61770000 5.20550 76.43840 15.65560 2.70060 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 76.43840
61795000 17.26980 62.35490 14.90230 4.81140 0.05400 0.00450 0.60310 0.00000 0.00000 crop_mosaic 62.35490
61815000 11.07180 71.96710 16.37220 0.58890 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 71.96710
61826000 17.19210 57.96160 24.13840 0.70800 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 57.96160
61830000 10.74220 61.85540 20.39670 6.53120 0.05740 0.00310 0.00940 0.40460 0.00000 crop_mosaic 61.85540
61886000 17.03960 62.04320 16.93170 3.75250 0.00760 0.00000 0.13250 0.09280 0.00000 crop_mosaic 62.04320
61902000 11.53040 64.05480 19.62290 4.54920 0.02610 0.00000 0.06870 0.14800 0.00000 crop_mosaic 64.05480
61910000 11.33080 62.11210 21.98650 4.33990 0.02580 0.00500 0.05660 0.14330 0.00000 crop_mosaic 62.11210
61912000 11.58350 60.71040 23.13270 4.33680 0.02410 0.00440 0.05010 0.15800 0.00000 crop_mosaic 60.71040
61915000 14.84850 59.90910 20.81090 4.18590 0.02560 0.00360 0.04030 0.17620 0.00000 crop_mosaic 59.90910
61953001 41.33550 54.85720 3.08210 0.69500 0.03020 0.00000 0.00000 0.00000 0.00000 crop_mosaic 54.85720
61956001 43.15970 52.70470 3.56330 0.51520 0.00000 0.00000 0.00000 0.05720 0.00000 crop_mosaic 52.70470
62420000 5.84150 67.43140 5.81670 14.83320 0.09920 0.12400 5.74230 0.11160 0.00000 crop_mosaic 67.43140
62477100 0.77230 38.74070 42.76440 13.48840 0.14910 0.04390 2.83460 1.20670 0.00000 forest 42.76440
62490000 0.33440 56.74700 36.01630 6.75900 0.14330 0.00000 0.00000 0.00000 0.00000 crop_mosaic 56.74700
62600000 6.12910 51.09690 31.15520 8.55690 0.32230 0.00520 0.00000 2.73450 0.00000 crop_mosaic 51.09690
62615000 6.02150 55.64720 28.50620 7.46690 0.24820 0.00400 0.00000 2.10590 0.00000 crop_mosaic 55.64720
62622000 14.30530 68.27650 14.62580 2.79240 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 68.27650
62625000 10.17760 66.24820 19.84770 3.69970 0.02670 0.00000 0.00000 0.00000 0.00000 crop_mosaic 66.24820
62670000 3.89100 38.22280 51.28540 4.29240 0.15440 0.00000 0.00000 2.15390 0.00000 forest 51.28540
62715000 6.17100 62.84130 19.03130 10.14950 0.16740 0.00720 0.79120 0.84110 0.00000 crop_mosaic 62.84130
62760005 9.19860 43.94000 36.55750 10.30400 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 43.94000
62760150 14.81180 30.15550 34.77900 17.22590 0.24550 0.16370 0.00000 2.61870 0.00000 forest 34.77900
62767500 13.32210 35.90350 41.43660 8.44000 0.06730 0.04490 0.00000 0.78560 0.00000 forest 41.43660
63250000 10.98340 59.07350 19.05550 10.84430 0.00000 0.01850 0.00000 0.02470 0.00000 crop_mosaic 59.07350
63350100 12.83970 56.43010 20.03490 10.68670 0.00000 0.00370 0.00000 0.00500 0.00000 crop_mosaic 56.43010
63790000 51.06330 46.93450 1.13170 0.85810 0.00000 0.00000 0.01240 0.00000 0.00000 crop 51.06330
63950010 7.46640 49.09260 16.94800 26.10960 0.16530 0.00350 0.17940 0.03520 0.00000 crop_mosaic 49.09260
63950100 11.67720 50.11970 16.72120 21.22860 0.10920 0.00230 0.11850 0.02320 0.00000 crop_mosaic 50.11970
63955000 16.56250 52.52130 18.98960 11.84480 0.03070 0.00850 0.03330 0.00920 0.00000 crop_mosaic 52.52130
63970000 15.33470 53.22680 19.56700 11.76800 0.02500 0.01150 0.01470 0.05230 0.00000 crop_mosaic 53.22680
64040000 4.51190 26.03780 68.17070 1.24690 0.01640 0.01640 0.00000 0.00000 0.00000 forest 68.17070
64065000 1.81900 45.14640 46.88450 5.90170 0.00000 0.00580 0.00000 0.24250 0.00000 forest 46.88450
64075000 2.21670 51.64060 40.53620 5.11490 0.04220 0.00350 0.28100 0.16510 0.00000 crop_mosaic 51.64060
64231000 5.94280 21.18630 69.97000 2.87260 0.01690 0.00000 0.00000 0.01130 0.00000 forest 69.97000
64315000 22.86410 45.24130 29.62260 2.19610 0.01050 0.00000 0.00000 0.06540 0.00000 crop_mosaic 45.24130
64327000 45.17710 43.04780 11.71620 0.05890 0.00000 0.00000 0.00000 0.00000 0.00000 crop 45.17710
64346000 22.12720 71.65950 5.29130 0.80170 0.00000 0.00000 0.00000 0.12030 0.00000 crop_mosaic 71.65950
64360000 24.53560 44.53730 29.06090 1.86610 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 44.53730
64362000 37.72010 45.25930 16.04520 0.97550 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 45.25930
64370000 34.83430 51.73930 12.37390 1.05260 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 51.73930
64380000 21.10910 40.93350 37.89230 0.06510 0.00000 0.00000 0.00000 0.00000 0.00000 crop_mosaic 40.93350
64382000 34.65720 45.01340 20.21730 0.10560 0.00000 0.00000 0.00000 0.00660 0.00000 crop_mosaic 45.01340
64395000 53.34510 41.39620 3.78150 1.24340 0.00000 0.00000 0.23380 0.00000 0.00000 crop 53.34510
64442800 12.41410 24.48110 61.55630 1.48430 0.00000 0.00000 0.00000 0.06430 0.00000 forest 61.55630
64447000 20.88580 33.80060 43.03550 2.16460 0.01970 0.00000 0.06810 0.02270 0.00300 forest 43.03550
64453000 17.20730 50.20330 29.66890 1.98290 0.10790 0.00000 0.15760 0.67200 0.00000 crop_mosaic 50.20330
64465000 20.90550 37.23780 39.60490 2.06940 0.02520 0.00000 0.06210 0.09310 0.00190 forest 39.60490
64477600 24.18920 36.60040 37.78970 1.33250 0.00000 0.00000 0.00000 0.00000 0.08810 forest 37.78970
64501000 19.84840 35.90550 42.34490 1.69240 0.01300 0.00000 0.02970 0.15780 0.00840 forest 42.34490
64504210 20.07300 39.27380 38.78450 1.64680 0.01260 0.00000 0.02690 0.17460 0.00760 crop_mosaic 39.27380
64504550 19.52680 74.12890 5.77220 0.52000 0.00000 0.00000 0.00000 0.05200 0.00000 crop_mosaic 74.12890
64506000 19.80340 41.17600 36.94460 1.82030 0.01800 0.00000 0.03670 0.19390 0.00720 crop_mosaic 41.17600
64507000 19.76360 41.36300 36.76650 1.83780 0.01870 0.00000 0.03650 0.20680 0.00710 crop_mosaic 41.36300
64508500 30.08920 60.85200 8.46100 0.51360 0.00000 0.00000 0.00000 0.08420 0.00000 crop_mosaic 60.85200
64550000 30.20850 61.80050 5.52420 2.40650 0.03110 0.00000 0.02920 0.00000 0.00000 crop_mosaic 61.80050
64575003 25.06600 49.64640 15.50740 7.59150 0.11070 0.01060 0.28980 1.77730 0.00020 crop_mosaic 49.64640
64613000 15.10950 48.56230 16.60860 19.66610 0.03170 0.00000 0.00000 0.02180 0.00000 crop_mosaic 48.56230
