gauge_id geol_class_1st geol_class_1st_perc geol_class_2nd geol_class_2nd_perc carb_rocks_perc geol_porosity geol_permeability
58850000 acid_plutonic_rocks 66.61000 metamorphics 33.39000 0.00000 0.01000 -13.79350
58870000 acid_plutonic_rocks 62.73000 metamorphics 37.27000 0.00000 0.01000 -13.62770
58880001 metamorphics 61.59000 acid_plutonic_rocks 30.76000 0.00000 0.02260 -13.26870
58910000 metamorphics 96.80000 acid_plutonic_rocks 3.20000 0.00000 0.01000 -13.00000
58916000 acid_plutonic_rocks 67.53000 metamorphics 32.47000 0.00000 0.01000 -13.00000
58917000 metamorphics 56.64000 acid_plutonic_rocks 43.36000 0.00000 0.01000 -13.00000
58920000 metamorphics 61.72000 acid_plutonic_rocks 38.28000 0.00000 0.01000 -13.01750
58930000 metamorphics 68.79000 acid_plutonic_rocks 31.21000 0.00000 0.01000 -13.00000
58934000 metamorphics 69.36000 acid_plutonic_rocks 30.64000 0.00000 0.01000 -13.00000
58940000 metamorphics 64.97000 acid_plutonic_rocks 35.03000 0.00000 0.01000 -13.19350
58960000 metamorphics 67.47000 acid_plutonic_rocks 31.88000 0.00000 0.01170 -13.33820
58974000 metamorphics 62.01000 acid_plutonic_rocks 30.65000 0.00000 0.02270 -13.25810
59100000 acid_plutonic_rocks 57.24000 metamorphics 39.57000 0.00000 0.01850 -13.59700
59120000 metamorphics 93.70000 acid_plutonic_rocks 6.30000 0.00000 0.01000 -14.10000
59125000 metamorphics 96.04000 acid_plutonic_rocks 3.96000 0.00000 0.01000 -14.10000
59181000 metamorphics 94.81000 acid_plutonic_rocks 5.19000 0.00000 0.01000 -14.10000
59240000 metamorphics 75.38000 acid_plutonic_rocks 18.68000 0.00000 0.02130 -13.94710
59355000 metamorphics 62.65000 acid_plutonic_rocks 37.35000 0.00000 0.01000 -14.10000
59370000 metamorphics 79.03000 acid_plutonic_rocks 20.77000 0.00000 0.01050 -14.09350
59380000 acid_plutonic_rocks 100.00000 nan 0.00000 0.00000 0.01000 -14.09550
60010000 mixed_sedimentary_rocks 67.65000 pyroclastics 11.80000 2.20000 0.15610 -13.00000
60011000 mixed_sedimentary_rocks 68.12000 pyroclastics 16.23000 1.59000 0.15700 -13.00290
60100000 mixed_sedimentary_rocks 38.51000 carbonate_sedimentary_rocks 28.19000 28.19000 0.10460 -13.00000
60110000 metamorphics 82.26000 acid_plutonic_rocks 8.44000 1.14000 0.02260 -13.48840
60130000 metamorphics 70.76000 mixed_sedimentary_rocks 25.69000 0.00000 0.05560 -13.00000
60145000 mixed_sedimentary_rocks 96.71000 basic_volcanic_rocks 3.29000 0.00000 0.18800 -13.00000
60220000 metamorphics 88.02000 mixed_sedimentary_rocks 5.12000 0.00000 0.02560 -14.06270
60250000 metamorphics 98.02000 acid_plutonic_rocks 1.39000 0.00000 0.01130 -13.00140
60265000 metamorphics 68.02000 pyroclastics 19.68000 0.00000 0.04810 -13.00070
60381000 mixed_sedimentary_rocks 58.55000 unconsolidated_sediments 31.86000 0.00000 0.18990 -13.00000
60435000 metamorphics 100.00000 nan 0.00000 0.00000 0.01000 -13.01470
60435100 metamorphics 100.00000 nan 0.00000 0.00000 0.01000 -13.00000
60435200 metamorphics 100.00000 nan 0.00000 0.00000 0.01000 -13.00000
60435300 metamorphics 100.00000 nan 0.00000 0.00000 0.01000 -13.00000
60436000 metamorphics 92.89000 unconsolidated_sediments 3.96000 0.00000 0.02520 -13.07960
60471200 metamorphics 94.37000 unconsolidated_sediments 5.63000 0.00000 0.02130 -13.00000
60473000 metamorphics 81.97000 unconsolidated_sediments 18.03000 0.00000 0.04630 -13.00000
60476100 metamorphics 91.88000 unconsolidated_sediments 8.12000 0.00000 0.02650 -13.00000
60477400 metamorphics 96.07000 unconsolidated_sediments 3.93000 0.00000 0.01690 -13.00000
60477600 unconsolidated_sediments 66.84000 metamorphics 33.16000 0.00000 0.14980 -13.00000
60478500 metamorphics 58.80000 unconsolidated_sediments 41.20000 0.00000 0.09840 -12.72580
60478600 unconsolidated_sediments 74.34000 metamorphics 25.66000 0.00000 0.16220 -13.00000
60490000 metamorphics 80.39000 unconsolidated_sediments 19.61000 0.00000 0.05060 -12.98250
60500000 metamorphics 82.15000 unconsolidated_sediments 16.81000 0.00000 0.04680 -12.98400
60615000 mixed_sedimentary_rocks 78.87000 unconsolidated_sediments 18.66000 0.00000 0.19320 -13.00000
60635000 metamorphics 81.60000 acid_plutonic_rocks 16.77000 0.00000 0.01110 -13.00000
60640000 metamorphics 89.58000 acid_plutonic_rocks 8.82000 0.00000 0.01270 -13.00000
60642000 metamorphics 91.55000 acid_plutonic_rocks 5.52000 0.00000 0.01620 -13.00000
60650000 metamorphics 91.29000 acid_plutonic_rocks 6.90000 0.00000 0.01330 -13.00000
60653000 metamorphics 78.19000 unconsolidated_sediments 21.81000 0.00000 0.06130 -13.00000
60654000 metamorphics 86.33000 acid_plutonic_rocks 10.10000 0.00000 0.01780 -13.00000
60665000 metamorphics 87.99000 unconsolidated_sediments 7.60000 0.00000 0.02570 -13.32780
60680000 metamorphics 77.64000 basic_volcanic_rocks 13.57000 0.00000 0.02960 -13.18080
60715000 metamorphics 63.93000 acid_plutonic_rocks 18.69000 0.00000 0.02700 -12.92140
60750000 metamorphics 77.09000 unconsolidated_sediments 10.49000 0.00000 0.04440 -12.84260
60765000 metamorphics 57.87000 basic_volcanic_rocks 22.67000 0.00000 0.06230 -12.73300
60772000 metamorphics 53.56000 basic_volcanic_rocks 22.60000 0.00000 0.05780 -12.80290
60774000 unconsolidated_sediments 76.02000 siliciclastic_sedimentary_rocks 15.00000 3.07000 0.20290 -13.00000
60778000 unconsolidated_sediments 59.22000 siliciclastic_sedimentary_rocks 34.67000 0.00000 0.20210 -13.00000
60781000 unconsolidated_sediments 59.83000 siliciclastic_sedimentary_rocks 25.77000 0.52000 0.19350 -12.86740
60790000 unconsolidated_sediments 51.78000 siliciclastic_sedimentary_rocks 27.18000 0.35000 0.18450 -12.81310
60798000 unconsolidated_sediments 38.66000 siliciclastic_sedimentary_rocks 30.28000 0.24000 0.17130 -12.82800
60810000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -13.00000
60850000 siliciclastic_sedimentary_rocks 60.03000 mixed_sedimentary_rocks 29.99000 0.00000 0.18020 -13.00000
60855000 siliciclastic_sedimentary_rocks 67.99000 mixed_sedimentary_rocks 20.89000 0.00000 0.17890 -13.00000
60910000 unconsolidated_sediments 75.23000 siliciclastic_sedimentary_rocks 24.77000 0.00000 0.21670 -11.12770
60925001 siliciclastic_sedimentary_rocks 89.44000 mixed_sedimentary_rocks 10.16000 0.00000 0.18960 -13.00000
60930000 unconsolidated_sediments 94.81000 basic_volcanic_rocks 2.80000 0.00000 0.21560 -10.69870
60940000 unconsolidated_sediments 74.23000 siliciclastic_sedimentary_rocks 23.38000 0.00000 0.21930 -11.41130
60950000 siliciclastic_sedimentary_rocks 45.40000 unconsolidated_sediments 43.91000 0.00000 0.19980 -12.26480
60960000 unconsolidated_sediments 60.91000 siliciclastic_sedimentary_rocks 33.25000 0.00000 0.22080 -11.56740
60968000 unconsolidated_sediments 47.71000 siliciclastic_sedimentary_rocks 42.69000 0.00000 0.20420 -12.24630
60970000 siliciclastic_sedimentary_rocks 44.82000 unconsolidated_sediments 42.91000 0.00000 0.20190 -12.43040
61009000 metamorphics 84.43000 acid_plutonic_rocks 15.57000 0.00000 0.01000 -14.09970
61012000 metamorphics 92.52000 acid_plutonic_rocks 4.05000 0.00000 0.01000 -13.48270
61014000 metamorphics 44.52000 acid_plutonic_rocks 41.40000 0.00000 0.01000 -14.10000
61024000 metamorphics 58.94000 acid_plutonic_rocks 33.58000 0.00000 0.01000 -13.86710
61031000 metamorphics 83.09000 acid_plutonic_rocks 16.91000 0.00000 0.01000 -13.16490
61045000 metamorphics 97.19000 acid_plutonic_rocks 2.81000 0.00000 0.01000 -13.11550
61052000 metamorphics 99.46000 acid_plutonic_rocks 0.54000 0.00000 0.01000 -13.17900
61060000 metamorphics 87.11000 acid_plutonic_rocks 10.84000 0.00000 0.01000 -13.29520
61075000 metamorphics 97.21000 unconsolidated_sediments 2.57000 0.00000 0.01540 -12.97970
61078000 metamorphics 96.86000 unconsolidated_sediments 2.39000 0.00000 0.01500 -13.21000
61085000 metamorphics 93.59000 acid_plutonic_rocks 4.69000 0.00000 0.01000 -13.22120
61090000 metamorphics 74.73000 acid_plutonic_rocks 13.57000 0.00000 0.01350 -13.60880
61100000 metamorphics 50.80000 basic_plutonic_rocks 49.20000 0.00000 0.01000 -13.22770
61105000 metamorphics 78.77000 basic_plutonic_rocks 12.40000 0.00000 0.01490 -13.24100
61107000 metamorphics 58.67000 acid_plutonic_rocks 25.27000 0.00000 0.01820 -13.53050
61115000 acid_plutonic_rocks 57.16000 metamorphics 39.94000 0.00000 0.01410 -13.59420
61122000 metamorphics 98.00000 siliciclastic_sedimentary_rocks 1.76000 0.00000 0.01210 -13.85310
61135000 metamorphics 48.88000 acid_plutonic_rocks 42.21000 0.00000 0.01510 -13.44200
61173000 metamorphics 80.99000 acid_plutonic_rocks 18.86000 0.00000 0.01040 -13.00000
61175000 metamorphics 81.21000 acid_plutonic_rocks 17.92000 0.00000 0.01200 -13.03260
61250000 metamorphics 95.26000 acid_plutonic_rocks 4.60000 0.00000 0.01000 -14.10000
61267000 metamorphics 88.91000 acid_plutonic_rocks 11.09000 0.00000 0.01000 -14.10000
61271000 metamorphics 80.24000 acid_plutonic_rocks 19.19000 0.00000 0.01110 -14.00220
61280000 metamorphics 74.15000 acid_plutonic_rocks 25.85000 0.00000 0.01000 -13.86980
61285000 metamorphics 75.20000 acid_plutonic_rocks 24.19000 0.00000 0.01160 -13.39410
61295000 metamorphics 63.89000 acid_plutonic_rocks 36.11000 0.00000 0.01000 -13.56040
61305000 metamorphics 79.56000 acid_plutonic_rocks 17.36000 0.00000 0.01660 -13.37020
61320000 metamorphics 56.24000 acid_plutonic_rocks 41.84000 0.00000 0.01000 -14.01140
61343000 metamorphics 52.82000 acid_plutonic_rocks 47.18000 0.00000 0.01000 -14.10000
61350000 metamorphics 64.61000 acid_plutonic_rocks 34.71000 0.00000 0.01000 -13.95560
61370000 metamorphics 87.37000 unconsolidated_sediments 9.84000 0.00000 0.03110 -13.66590
61390000 metamorphics 69.90000 acid_plutonic_rocks 20.15000 0.00000 0.03110 -12.75930
61410000 metamorphics 72.47000 acid_plutonic_rocks 19.63000 0.00000 0.02630 -13.31020
61460000 metamorphics 75.92000 acid_plutonic_rocks 12.94000 0.00000 0.01830 -13.45510
61473000 metamorphics 80.15000 acid_plutonic_rocks 19.85000 0.00000 0.01000 -14.01230
61500000 metamorphics 87.18000 acid_plutonic_rocks 9.51000 0.00000 0.01690 -12.91830
61510000 metamorphics 82.89000 acid_plutonic_rocks 11.09000 0.00000 0.01600 -13.39190
61520000 metamorphics 97.51000 unconsolidated_sediments 2.28000 0.00000 0.01480 -12.95650
61537000 metamorphics 87.65000 acid_plutonic_rocks 7.93000 0.00000 0.01490 -13.25280
61565000 metamorphics 99.08000 acid_plutonic_rocks 0.92000 0.00000 0.01000 -13.44470
61610000 metamorphics 99.63000 acid_plutonic_rocks 0.37000 0.00000 0.01000 -14.10000
61700000 metamorphics 46.66000 siliciclastic_sedimentary_rocks 45.52000 0.00000 0.10010 -14.48420
61770000 siliciclastic_sedimentary_rocks 71.42000 metamorphics 23.45000 0.00000 0.14340 -14.80250
61795000 siliciclastic_sedimentary_rocks 52.57000 basic_volcanic_rocks 29.30000 0.00000 0.16070 -13.00000
61815000 metamorphics 100.00000 nan 0.00000 0.00000 0.01000 -14.10000
61826000 metamorphics 95.50000 acid_plutonic_rocks 4.01000 0.00000 0.01110 -13.99910
61830000 metamorphics 49.48000 siliciclastic_sedimentary_rocks 24.40000 0.00000 0.07080 -13.54000
61886000 metamorphics 44.61000 acid_plutonic_rocks 39.13000 0.00000 0.04000 -13.34460
61902000 siliciclastic_sedimentary_rocks 32.87000 metamorphics 28.37000 0.33000 0.09390 -13.18730
61910000 siliciclastic_sedimentary_rocks 40.86000 metamorphics 23.36000 0.27000 0.11300 -13.12210
61912000 siliciclastic_sedimentary_rocks 43.24000 metamorphics 20.68000 0.24000 0.12390 -13.07050
61915000 siliciclastic_sedimentary_rocks 41.79000 basic_volcanic_rocks 21.44000 0.20000 0.12620 -13.12010
61953001 siliciclastic_sedimentary_rocks 93.88000 mixed_sedimentary_rocks 6.12000 0.00000 0.19000 -15.20000
61956001 siliciclastic_sedimentary_rocks 86.33000 mixed_sedimentary_rocks 13.67000 0.00000 0.19000 -15.20000
62420000 siliciclastic_sedimentary_rocks 50.61000 metamorphics 38.44000 0.00000 0.11250 -14.24040
62477100 acid_plutonic_rocks 39.20000 siliciclastic_sedimentary_rocks 30.19000 0.20000 0.06720 -13.40890
62490000 metamorphics 49.42000 acid_plutonic_rocks 41.68000 0.00000 0.02630 -13.11200
62600000 acid_plutonic_rocks 54.16000 metamorphics 39.22000 0.00000 0.01490 -13.44610
62615000 acid_plutonic_rocks 59.71000 metamorphics 35.21000 0.00000 0.01370 -13.41170
62622000 acid_plutonic_rocks 78.08000 metamorphics 21.92000 0.00000 0.01000 -13.50230
62625000 acid_plutonic_rocks 64.76000 metamorphics 34.69000 0.00000 0.01110 -13.53240
62670000 metamorphics 56.27000 acid_plutonic_rocks 35.00000 0.00000 0.02080 -13.02320
62715000 siliciclastic_sedimentary_rocks 34.76000 acid_plutonic_rocks 26.63000 1.92000 0.08860 -13.54030
62760005 siliciclastic_sedimentary_rocks 89.20000 basic_volcanic_rocks 9.94000 0.00000 0.24590 -12.66030
62760150 siliciclastic_sedimentary_rocks 83.51000 unconsolidated_sediments 12.32000 0.00000 0.25370 -12.53050
62767500 siliciclastic_sedimentary_rocks 82.83000 basic_volcanic_rocks 13.55000 0.00000 0.23650 -12.77560
63250000 siliciclastic_sedimentary_rocks 100.00000 nan 0.00000 0.00000 0.27000 -12.50410
63350100 siliciclastic_sedimentary_rocks 97.78000 basic_volcanic_rocks 2.22000 0.00000 0.26600 -12.50340
63790000 siliciclastic_sedimentary_rocks 95.34000 water_bodies 4.66000 0.00000 0.19140 -15.05150
63950010 basic_volcanic_rocks 87.86000 siliciclastic_sedimentary_rocks 12.14000 0.00000 0.11190 -13.00000
63950100 basic_volcanic_rocks 71.12000 siliciclastic_sedimentary_rocks 28.88000 0.00000 0.14180 -13.00000
63955000 siliciclastic_sedimentary_rocks 72.99000 basic_volcanic_rocks 27.01000 0.00000 0.22130 -13.00000
63970000 siliciclastic_sedimentary_rocks 80.52000 basic_volcanic_rocks 19.44000 0.00000 0.23490 -12.98400
64040000 metamorphics 62.85000 acid_plutonic_rocks 19.88000 0.00000 0.03690 -13.87800
64065000 siliciclastic_sedimentary_rocks 52.88000 metamorphics 27.98000 0.00000 0.11840 -13.59050
64075000 siliciclastic_sedimentary_rocks 66.49000 metamorphics 17.03000 4.61000 0.12850 -14.01510
64231000 siliciclastic_sedimentary_rocks 53.23000 metamorphics 28.84000 0.00000 0.10590 -14.15380
64315000 mixed_sedimentary_rocks 45.69000 basic_volcanic_rocks 29.89000 0.00000 0.16050 -13.37460
64327000 siliciclastic_sedimentary_rocks 70.63000 mixed_sedimentary_rocks 23.77000 0.00000 0.18840 -13.00000
64346000 siliciclastic_sedimentary_rocks 95.24000 basic_volcanic_rocks 4.34000 0.00000 0.18590 -13.27360
64360000 siliciclastic_sedimentary_rocks 97.78000 basic_volcanic_rocks 2.22000 0.00000 0.18780 -13.87560
64362000 siliciclastic_sedimentary_rocks 90.50000 unconsolidated_sediments 3.79000 3.09000 0.17970 -14.37230
64370000 siliciclastic_sedimentary_rocks 76.47000 basic_volcanic_rocks 18.17000 2.65000 0.16600 -14.12990
64380000 siliciclastic_sedimentary_rocks 99.91000 carbonate_sedimentary_rocks 0.09000 0.09000 0.18990 -14.79340
64382000 siliciclastic_sedimentary_rocks 83.14000 basic_volcanic_rocks 7.26000 4.99000 0.16820 -14.70470
64395000 siliciclastic_sedimentary_rocks 70.81000 basic_volcanic_rocks 28.32000 0.00000 0.16180 -13.17130
64442800 siliciclastic_sedimentary_rocks 73.18000 unconsolidated_sediments 10.10000 8.27000 0.17030 -14.28090
64447000 siliciclastic_sedimentary_rocks 90.94000 unconsolidated_sediments 4.63000 2.43000 0.18510 -14.65280
64453000 siliciclastic_sedimentary_rocks 62.42000 acid_plutonic_rocks 27.82000 0.00000 0.13360 -14.16170
64465000 siliciclastic_sedimentary_rocks 89.45000 unconsolidated_sediments 3.49000 1.60000 0.18000 -14.47400
64477600 acid_plutonic_rocks 56.92000 unconsolidated_sediments 16.89000 0.00000 0.07600 -13.49030
64501000 siliciclastic_sedimentary_rocks 81.04000 acid_plutonic_rocks 6.35000 1.61000 0.16580 -14.28370
64504210 siliciclastic_sedimentary_rocks 73.68000 basic_volcanic_rocks 12.53000 1.46000 0.15900 -14.15950
64504550 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -13.00000
64506000 siliciclastic_sedimentary_rocks 69.91000 basic_volcanic_rocks 17.01000 1.38000 0.15550 -14.09950
64507000 siliciclastic_sedimentary_rocks 69.57000 basic_volcanic_rocks 17.42000 1.38000 0.15520 -14.09380
64508500 basic_volcanic_rocks 91.64000 siliciclastic_sedimentary_rocks 8.36000 0.00000 0.10130 -12.98290
64550000 basic_volcanic_rocks 66.23000 siliciclastic_sedimentary_rocks 33.77000 0.00000 0.15120 -12.95350
64575003 siliciclastic_sedimentary_rocks 46.85000 metamorphics 20.04000 0.31000 0.14350 -13.28780
64613000 basic_volcanic_rocks 85.10000 siliciclastic_sedimentary_rocks 14.90000 0.00000 0.11680 -13.00000
64613800 basic_volcanic_rocks 82.68000 siliciclastic_sedimentary_rocks 17.32000 0.00000 0.12110 -13.00000
64614000 basic_volcanic_rocks 80.31000 siliciclastic_sedimentary_rocks 19.69000 0.00000 0.12540 -12.99380
64617000 basic_volcanic_rocks 71.72000 siliciclastic_sedimentary_rocks 28.28000 0.00000 0.14090 -12.99450
64618000 siliciclastic_sedimentary_rocks 99.12000 basic_volcanic_rocks 0.88000 0.00000 0.26820 -13.00000
64619950 siliciclastic_sedimentary_rocks 92.49000 basic_volcanic_rocks 7.51000 0.00000 0.14580 -15.61610
64620000 siliciclastic_sedimentary_rocks 92.66000 basic_volcanic_rocks 7.34000 0.00000 0.14510 -15.64010
64625000 siliciclastic_sedimentary_rocks 89.38000 basic_volcanic_rocks 9.27000 1.36000 0.13810 -15.62270
64645000 siliciclastic_sedimentary_rocks 61.01000 basic_volcanic_rocks 35.62000 0.57000 0.13690 -14.38000
64652000 siliciclastic_sedimentary_rocks 90.74000 basic_volcanic_rocks 4.43000 3.23000 0.15490 -15.31050
64655000 siliciclastic_sedimentary_rocks 63.82000 basic_volcanic_rocks 30.55000 1.05000 0.14000 -14.44700
64659000 basic_volcanic_rocks 93.00000 acid_volcanic_rocks 7.00000 0.00000 0.09000 -12.67770
64660500 basic_volcanic_rocks 50.69000 siliciclastic_sedimentary_rocks 41.83000 0.69000 0.12280 -13.86630
64671000 basic_volcanic_rocks 93.16000 siliciclastic_sedimentary_rocks 5.64000 0.00000 0.10210 -12.83330
64673000 basic_volcanic_rocks 92.76000 siliciclastic_sedimentary_rocks 6.57000 0.00000 0.10320 -12.82890
64675002 basic_volcanic_rocks 57.98000 siliciclastic_sedimentary_rocks 35.68000 0.58000 0.11850 -13.69550
64682000 siliciclastic_sedimentary_rocks 94.62000 basic_volcanic_rocks 5.38000 0.00000 0.26030 -12.73700
64685000 basic_volcanic_rocks 57.15000 siliciclastic_sedimentary_rocks 37.61000 0.47000 0.12870 -13.55280
64693000 basic_volcanic_rocks 47.68000 siliciclastic_sedimentary_rocks 46.51000 0.39000 0.15170 -13.39090
64700000 basic_volcanic_rocks 92.27000 siliciclastic_sedimentary_rocks 7.73000 0.00000 0.10370 -12.99960
64717000 basic_volcanic_rocks 53.69000 siliciclastic_sedimentary_rocks 46.31000 0.00000 0.17320 -12.97210
64723000 siliciclastic_sedimentary_rocks 63.76000 basic_volcanic_rocks 36.24000 0.00000 0.20450 -12.61600
64764000 basic_volcanic_rocks 97.80000 acid_volcanic_rocks 2.20000 0.00000 0.09000 -12.76030
64767000 basic_volcanic_rocks 98.96000 acid_volcanic_rocks 1.04000 0.00000 0.09000 -12.75230
64771500 basic_volcanic_rocks 99.11000 acid_volcanic_rocks 0.89000 0.00000 0.09000 -12.73520
64773000 basic_volcanic_rocks 85.12000 acid_volcanic_rocks 14.88000 0.00000 0.09000 -12.64450
64775000 basic_volcanic_rocks 95.93000 acid_volcanic_rocks 4.07000 0.00000 0.09000 -12.58240
64776100 basic_volcanic_rocks 98.17000 acid_volcanic_rocks 1.83000 0.00000 0.09000 -12.67850
64785000 basic_volcanic_rocks 96.44000 siliciclastic_sedimentary_rocks 3.56000 0.00000 0.09650 -12.90490
64795000 basic_volcanic_rocks 98.33000 acid_volcanic_rocks 1.25000 0.00000 0.09080 -12.73270
64799500 basic_volcanic_rocks 98.45000 acid_volcanic_rocks 1.16000 0.00000 0.09070 -12.73640
64810000 siliciclastic_sedimentary_rocks 58.53000 basic_volcanic_rocks 41.10000 0.00000 0.19580 -12.87770
64815000 siliciclastic_sedimentary_rocks 68.45000 basic_volcanic_rocks 30.50000 0.00000 0.21450 -12.79090
64820000 basic_volcanic_rocks 84.36000 siliciclastic_sedimentary_rocks 14.65000 0.00000 0.11660 -12.77270
64830000 basic_volcanic_rocks 85.40000 siliciclastic_sedimentary_rocks 13.78000 0.00000 0.11500 -12.80270
64843000 siliciclastic_sedimentary_rocks 47.41000 basic_volcanic_rocks 17.92000 0.29000 0.14820 -13.24820
65006075 unconsolidated_sediments 34.11000 siliciclastic_sedimentary_rocks 27.22000 0.00000 0.13140 -11.89140
65009000 unconsolidated_sediments 32.45000 siliciclastic_sedimentary_rocks 28.23000 1.74000 0.13000 -11.88580
65010000 acid_plutonic_rocks 48.46000 metamorphics 20.89000 0.00000 0.07130 -12.99140
65015400 metamorphics 34.08000 acid_plutonic_rocks 32.21000 0.00000 0.06870 -13.01610
65021000 carbonate_sedimentary_rocks 78.51000 metamorphics 16.53000 78.51000 0.05530 -12.39180
65021250 carbonate_sedimentary_rocks 55.23000 metamorphics 41.28000 55.23000 0.04230 -12.88670
65021770 metamorphics 53.03000 carbonate_sedimentary_rocks 46.97000 46.97000 0.03430 -12.98190
65024000 metamorphics 60.89000 carbonate_sedimentary_rocks 18.32000 18.32000 0.05880 -12.99030
65025000 metamorphics 41.53000 unconsolidated_sediments 22.69000 4.23000 0.09470 -12.49780
65027000 metamorphics 66.90000 siliciclastic_sedimentary_rocks 9.97000 6.16000 0.06700 -13.21810
65060000 siliciclastic_sedimentary_rocks 53.29000 metamorphics 23.10000 2.46000 0.14150 -13.67270
65095000 siliciclastic_sedimentary_rocks 62.47000 metamorphics 18.74000 0.00000 0.13200 -14.34260
65100000 siliciclastic_sedimentary_rocks 71.61000 metamorphics 14.17000 0.00000 0.14620 -14.55210
65135000 metamorphics 33.09000 intermediate_plutonic_rocks 24.29000 0.00000 0.04610 -13.41440
65136550 metamorphics 35.90000 acid_plutonic_rocks 35.85000 0.00000 0.03290 -13.66830
65180000 siliciclastic_sedimentary_rocks 81.54000 unconsolidated_sediments 10.97000 0.00000 0.17230 -14.64680
65220000 siliciclastic_sedimentary_rocks 66.36000 metamorphics 13.52000 2.12000 0.14640 -14.33330
65310000 siliciclastic_sedimentary_rocks 62.26000 basic_volcanic_rocks 10.47000 1.63000 0.14850 -14.12250
65809000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
65815050 basic_volcanic_rocks 82.62000 acid_volcanic_rocks 17.38000 0.00000 0.09000 -12.50000
65855000 basic_volcanic_rocks 96.80000 acid_volcanic_rocks 3.20000 0.00000 0.09000 -12.66890
65925000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.58570
65945000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.82970
65948000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.84550
65960000 basic_volcanic_rocks 99.95000 intermediate_volcanic_rocks 0.05000 0.00000 0.09000 -12.72800
65979000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.60090
65986000 basic_volcanic_rocks 62.70000 siliciclastic_sedimentary_rocks 24.32000 0.62000 0.11450 -13.19020
65987000 basic_volcanic_rocks 63.07000 siliciclastic_sedimentary_rocks 24.07000 0.62000 0.11420 -13.18330
65993000 basic_volcanic_rocks 63.03000 siliciclastic_sedimentary_rocks 22.91000 0.59000 0.11440 -13.17840
66006000 siliciclastic_sedimentary_rocks 70.28000 basic_volcanic_rocks 25.44000 0.00000 0.22170 -13.00000
66160000 siliciclastic_sedimentary_rocks 80.27000 carbonate_sedimentary_rocks 18.42000 18.42000 0.16420 -14.44700
66260001 siliciclastic_sedimentary_rocks 69.83000 metamorphics 18.11000 6.53000 0.15500 -14.46380
67100000 unconsolidated_sediments 39.90000 siliciclastic_sedimentary_rocks 27.23000 2.32000 0.19210 -12.11760
70100000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50050
70200000 basic_volcanic_rocks 65.38000 acid_volcanic_rocks 34.62000 0.00000 0.09000 -12.50010
70300000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
70500000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.50000
71200000 siliciclastic_sedimentary_rocks 56.63000 basic_volcanic_rocks 40.97000 0.00000 0.16190 -13.01460
71250000 siliciclastic_sedimentary_rocks 91.51000 basic_volcanic_rocks 8.49000 0.00000 0.15820 -14.79690
71300000 siliciclastic_sedimentary_rocks 74.65000 basic_volcanic_rocks 24.13000 0.00000 0.16100 -14.04860
71350001 siliciclastic_sedimentary_rocks 82.41000 basic_volcanic_rocks 16.65000 0.03000 0.16650 -14.49930
71383000 siliciclastic_sedimentary_rocks 85.13000 basic_volcanic_rocks 12.58000 0.27000 0.16990 -14.64020
71498000 basic_volcanic_rocks 97.74000 siliciclastic_sedimentary_rocks 2.26000 0.00000 0.09360 -12.58020
71550000 basic_volcanic_rocks 55.22000 siliciclastic_sedimentary_rocks 43.71000 0.13000 0.13300 -13.61380
72430000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.81800
72630000 basic_volcanic_rocks 90.61000 acid_volcanic_rocks 9.39000 0.00000 0.09000 -12.83430
72680000 basic_volcanic_rocks 90.41000 acid_volcanic_rocks 7.20000 0.00000 0.09000 -12.80690
72715000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.52060
72810000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.64180
72849000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.66770
72870000 basic_volcanic_rocks 100.00000 nan 0.00000 0.00000 0.09000 -12.94930
73300000 basic_volcanic_rocks 62.63000 intermediate_volcanic_rocks 37.37000 0.00000 0.09000 -12.59070
73330000 basic_volcanic_rocks 67.23000 intermediate_volcanic_rocks 32.77000 0.00000 0.09000 -12.56180
73350000 basic_volcanic_rocks 71.28000 intermediate_volcanic_rocks 28.72000 0.00000 0.09000 -12.53890
73550000 basic_volcanic_rocks 84.09000 siliciclastic_sedimentary_rocks 9.06000 0.02000 0.09960 -12.85200
73600000 basic_volcanic_rocks 79.07000 intermediate_volcanic_rocks 20.68000 0.00000 0.09000 -12.58310
73690001 basic_volcanic_rocks 96.99000 intermediate_volcanic_rocks 2.83000 0.00000 0.09000 -12.58350
