gauge_id q_mean runoff_ratio stream_elas slope_fdc baseflow_index hfd_mean Q5 Q95 high_q_freq high_q_dur low_q_freq low_q_dur zero_q_freq
56090000 1.02207 0.28081 1.07071 1.01856 0.79010 160.63158 0.51200 2.32997 0.15427 1.50000 0.00000 0.00000 0.00000
56110005 1.39958 0.35509 1.64445 1.37751 0.74815 159.15000 0.52040 3.29180 0.75000 2.14286 0.00000 0.00000 0.00000
56240000 1.91278 0.46272 1.86445 1.16277 0.75297 161.45000 0.82180 4.27508 1.50000 1.42857 0.00000 0.00000 0.00000
56335001 1.90120 0.45710 1.52682 1.06186 0.76009 160.60000 0.87420 4.24930 1.10000 1.37500 0.00000 0.00000 0.00000
56415000 1.15769 0.32314 1.54145 1.47545 0.71897 155.65000 0.40380 3.06290 1.70000 2.00000 0.05000 1.00000 0.00000
56425000 1.41572 0.35911 1.52097 1.33045 0.77584 160.70000 0.59890 3.33280 0.40000 4.00000 0.00000 0.00000 0.00000
56460000 1.34714 0.36167 1.88702 2.17770 0.70211 154.05263 0.34440 3.94350 2.58566 2.00000 1.96510 3.80000 0.00000
56484998 1.13085 0.31423 2.04748 1.78611 0.69334 153.21053 0.28400 3.09425 2.21239 2.15000 7.35748 3.97222 0.00000
56500000 1.48324 0.41261 1.08321 1.71882 0.73015 158.94737 0.45510 3.69310 2.00797 1.90476 1.20478 6.00000 0.00000
56510000 1.08450 0.30316 2.36333 1.72186 0.70790 155.15789 0.27160 2.73720 1.64713 2.13333 10.75779 6.14706 0.00000
56539000 1.16504 0.30566 1.63810 1.58891 0.77007 159.00000 0.47300 2.82336 0.35000 3.50000 0.00000 0.00000 0.00000
56570000 0.93352 0.27212 0.38888 1.49094 0.70289 152.60000 0.30170 2.39474 2.85000 2.03571 0.10000 1.00000 0.00000
56610000 1.78420 0.42110 0.98861 1.69817 0.67713 150.40000 0.55890 4.90960 3.60000 2.40000 0.25000 5.00000 0.00000
56640000 1.79284 0.41259 1.58262 1.87634 0.61698 145.63158 0.54870 5.36868 7.25226 2.13433 0.00000 0.00000 0.00000
56659998 1.62117 0.38962 1.17481 1.49241 0.68301 149.45000 0.55940 4.46030 3.90000 2.68966 0.00000 0.00000 0.00000
56696000 1.47350 0.36514 1.03848 1.54016 0.72807 154.15000 0.51190 3.72766 2.15000 2.26316 0.00000 0.00000 0.00000
56719998 1.18945 0.31077 1.84351 1.53018 0.76365 158.60000 0.45280 2.93310 0.55000 2.75000 0.00000 0.00000 0.00000
56750000 1.76882 0.43842 1.40486 1.96619 0.58481 151.10000 0.36820 5.87550 9.95000 2.39759 16.10000 6.31373 0.00000
56775000 1.77414 0.43923 1.99620 2.29242 0.59159 148.45000 0.35850 5.90992 9.95000 3.15873 16.55000 11.82143 0.00000
56787000 1.65033 0.42654 2.08163 1.70904 0.62448 150.25000 0.46070 5.07934 6.05000 2.24074 0.15000 3.00000 0.00000
56800000 0.91953 0.24534 1.46115 1.91787 0.68204 152.25000 0.27160 2.57890 2.70000 2.16000 0.00000 0.00000 0.00000
56825000 1.28988 0.33456 1.78524 1.54589 0.69665 155.80000 0.43910 3.55669 2.30031 2.00000 1.75024 4.37500 0.00000
56845000 0.91496 0.25328 1.94236 1.94519 0.70088 151.60000 0.26770 2.52070 2.10000 3.23077 0.95000 9.50000 0.00000
56846000 1.04831 0.29468 1.51603 1.39172 0.80761 165.78947 0.42570 2.39830 0.10170 1.00000 0.00000 0.00000 0.00000
56850000 1.15393 0.30619 1.87368 1.54590 0.75001 155.90000 0.43300 2.98770 0.40000 2.00000 0.00000 0.00000 0.00000
56860000 0.85033 0.24462 1.32391 1.60432 0.73175 155.60000 0.31060 2.09280 1.30000 2.16667 0.00000 0.00000 0.00000
56870000 0.85856 0.27082 1.48585 2.05330 0.66769 148.15000 0.18850 2.44090 4.10000 2.64516 8.20000 9.11111 0.00000
56891900 0.63210 0.19857 1.93995 1.90691 0.70165 151.10000 0.16380 1.81650 2.75000 7.85714 6.20000 13.77778 0.00000
56915500 0.42693 0.14616 1.66638 2.42141 0.57549 143.61111 0.05170 1.59711 13.45143 5.01923 61.02102 29.60000 0.00000
56920000 1.07177 0.29939 1.63149 1.38725 0.76244 156.40000 0.41670 2.75040 0.20000 4.00000 0.00000 0.00000 0.00000
56940002 0.79689 0.25524 1.67166 1.64240 0.64052 148.15789 0.19220 2.30480 6.32709 2.65957 5.87154 8.28571 0.00000
56960005 1.40564 0.38103 1.36506 2.12176 0.68060 152.65000 0.18710 4.08870 2.45000 3.06250 35.90000 14.36000 0.00000
56976000 1.48927 0.41086 1.51292 2.00691 0.71462 155.50000 0.38410 4.22090 1.95000 2.16667 2.95000 2.56522 0.00000
56978000 1.52638 0.42220 1.44423 1.83081 0.71943 154.90000 0.46420 4.21890 2.00000 2.66667 1.10000 2.00000 0.00000
56983000 1.55452 0.42530 1.14997 2.05299 0.69937 150.35000 0.40450 4.59420 0.55000 1.57143 3.05000 6.77778 0.00000
56988500 1.24368 0.35422 1.71087 1.72425 0.69272 147.85000 0.36230 3.52480 3.20000 2.13333 1.85000 12.33333 0.00000
56989001 0.96829 0.29465 1.54820 1.79878 0.65549 147.05000 0.24990 2.97080 4.95000 2.15217 4.85000 6.46667 0.00000
56990000 0.99742 0.30277 1.50006 1.88580 0.72031 152.65000 0.27980 2.85050 1.45000 2.90000 2.15000 3.58333 0.00000
56990990 1.32287 0.38322 1.24117 1.46749 0.70247 148.05263 0.45820 3.39960 3.81369 2.14286 0.00000 0.00000 0.00000
56991500 1.09425 0.32808 1.54140 1.54625 0.71023 154.30000 0.36060 2.74430 2.55000 1.64516 0.00000 0.00000 0.00000
56992000 0.84168 0.26656 1.68134 1.62255 0.68523 152.80000 0.24120 2.16460 4.10000 2.05000 1.40000 7.00000 0.00000
56993551 0.72578 0.24468 1.81006 2.48639 0.58307 147.57895 0.09720 2.37930 9.83444 2.44304 46.31867 15.40678 0.00000
56994500 0.93284 0.27322 1.53855 1.70498 0.73387 154.78947 0.32280 2.56665 0.91529 3.00000 0.00000 0.00000 0.00000
56994510 1.03082 0.30193 1.06436 0.96348 0.82138 161.36842 0.58290 2.19660 0.20340 4.00000 0.00000 0.00000 0.00000
56995500 0.94796 0.32185 1.73321 2.98288 0.58912 146.31579 0.08600 3.14990 11.08513 3.35385 66.00230 20.93548 0.00000
57040008 1.81759 0.51002 1.91995 2.16289 0.62820 144.25000 0.29790 5.70430 6.30000 1.75000 30.10000 9.26154 0.00000
57130000 1.13863 0.32544 1.85228 1.88789 0.66652 150.75000 0.21060 3.27680 5.15000 1.94340 22.10000 4.42000 0.00000
57170000 1.09851 0.30124 1.86330 1.35609 0.76520 158.90000 0.44980 2.50750 0.10000 2.00000 0.00000 0.00000 0.00000
57250000 2.24686 0.53196 1.75408 1.41390 0.79992 165.75000 0.96260 4.71810 0.15000 1.00000 0.10000 1.00000 0.00000
57300000 2.24095 0.60316 1.49077 1.70171 0.68722 147.70000 0.60710 6.07540 3.00000 1.76471 2.80000 4.66667 0.00000
57320000 2.89171 0.76500 1.63114 2.01205 0.68080 149.90000 0.68530 7.89590 4.05000 1.52830 7.30000 5.40741 0.00000
57350000 2.14851 0.58464 2.12915 1.60238 0.64997 148.25000 0.46190 6.30600 3.35000 1.63415 11.30000 5.65000 0.00000
57360000 1.62240 0.44524 1.26548 1.37334 0.73597 153.55000 0.61730 4.05668 1.80000 1.63636 0.00000 0.00000 0.00000
57370000 1.61776 0.44090 1.76791 1.60176 0.71873 154.65000 0.57260 4.10720 2.20000 1.51724 0.00000 0.00000 0.00000
57400000 1.59025 0.43031 1.42556 1.75726 0.71163 152.15000 0.49290 4.28530 1.30000 1.36842 0.25000 5.00000 0.00000
57420000 3.27959 0.82370 1.31586 2.65584 0.56786 137.85000 0.58370 11.49680 12.65000 2.50495 32.25000 9.08451 0.00000
57450000 1.76969 0.46684 1.15166 1.92298 0.66352 148.55000 0.47830 5.17450 3.90000 1.90244 1.40000 3.50000 0.00000
57460000 1.52731 0.40422 1.41420 1.96609 0.66548 145.10526 0.38470 4.52120 3.58633 1.91892 4.49554 5.93333 0.00000
57476500 1.58250 0.43496 1.89232 2.12067 0.62167 146.65000 0.32980 5.02350 6.35000 1.47674 15.20000 5.84615 0.00000
57490000 1.36701 0.36963 2.37173 2.19659 0.65371 150.05000 0.30090 4.21062 3.30000 1.26923 13.25000 5.09615 0.00000
57550000 1.44169 0.38506 2.03373 1.83469 0.67785 152.00000 0.37740 4.17020 1.80000 1.09091 3.00000 4.00000 0.00000
57580000 1.47442 0.39718 1.64920 2.25560 0.68877 149.20000 0.36768 4.36020 1.15000 2.30000 3.95000 5.26667 0.00000
57650000 1.06280 0.30508 1.80782 1.87229 0.60071 141.82353 0.19060 3.23125 7.41131 2.68519 26.73184 7.80597 0.00001
57700000 1.49040 0.39377 2.07296 1.80544 0.69998 151.40000 0.46280 4.50420 3.45000 2.76000 0.45000 9.00000 0.00001
57720000 2.24180 0.58782 1.98637 2.34952 0.60637 145.35000 0.49670 6.88260 6.45000 2.26316 11.95000 5.97500 0.00000
57740000 2.43022 0.61795 1.19122 1.59738 0.65332 147.35000 0.75030 7.52890 2.65000 1.89286 3.20000 4.26667 0.00000
57770000 1.22357 0.32896 1.85716 1.87555 0.63037 155.00000 0.30770 3.54430 6.20000 1.56962 10.90000 9.08333 0.00000
57830000 1.54158 0.41660 2.13387 1.99192 0.68342 150.85000 0.43310 4.45890 2.95000 2.56522 2.30000 3.28571 0.00000
57880000 1.89789 0.52453 1.54836 1.84861 0.68051 155.20000 0.62140 5.45348 3.15000 2.10000 3.90000 11.14286 0.00000
57930000 1.47985 0.40812 2.19903 1.99324 0.70464 152.30000 0.42130 4.30910 2.10000 2.47059 0.60000 4.00000 0.00000
58030000 1.50176 0.36260 1.51362 1.08954 0.79986 175.35000 0.71660 3.28760 0.00000 0.00000 0.00000 0.00000 0.00000
58040000 1.29305 0.31961 1.97676 1.35573 0.75802 172.60000 0.52320 3.03540 0.05000 1.00000 0.50000 3.33333 0.00000
58060000 2.49437 0.51732 0.24847 1.22400 0.77628 173.36842 1.10850 5.27470 0.45273 1.00000 0.00000 0.00000 0.00000
58096000 1.29394 0.32236 -0.15060 2.02373 0.82410 177.72222 0.71150 2.47230 0.00000 0.00000 0.00000 0.00000 0.00000
58099000 1.29527 0.32502 -0.73546 2.06630 0.82167 177.70588 0.66520 2.49310 0.00000 0.00000 0.00000 0.00000 0.00000
58142200 1.79800 0.40215 2.34712 1.23882 0.77564 174.80000 0.79300 4.08430 0.00000 0.00000 0.00000 0.00000 0.00000
58183000 1.30692 0.33259 0.43181 0.79500 0.83601 176.70000 0.70480 2.10370 0.00000 0.00000 0.00000 0.00000 0.00000
58204000 1.30820 0.33191 0.71582 0.66574 0.82863 175.30000 0.68810 2.10180 0.00000 0.00000 0.00000 0.00000 0.00000
58218000 1.32900 0.33591 0.83850 0.74623 0.81686 173.00000 0.69840 2.30922 0.00000 0.00000 0.00000 0.00000 0.00000
58220000 1.19317 0.29468 2.24339 1.22991 0.73814 172.30000 0.49380 2.88360 1.50000 1.15385 0.00000 0.00000 0.00000
58235100 1.43846 0.36189 1.01539 0.76045 0.81761 171.35000 0.72370 2.60620 0.00000 0.00000 0.00000 0.00000 0.00000
58258000 3.07720 0.63361 2.36746 1.59054 0.65010 163.35000 0.81590 7.92796 3.20000 1.23077 8.25000 8.25000 0.00000
58270000 1.75464 0.42608 1.97231 1.24700 0.74402 173.84211 0.67910 4.03904 0.75289 1.66667 0.00000 0.00000 0.00000
58300000 1.37158 0.33897 1.12795 0.38063 nan 177.44444 0.91570 2.51740 0.00000 0.00000 0.00000 0.00000 0.00000
58305001 1.44868 0.35817 1.23151 0.60875 0.86663 176.60000 0.95080 2.62658 0.00000 0.00000 0.00000 0.00000 0.00000
58380001 0.60422 0.15090 2.68689 1.08288 0.73597 171.65000 0.25850 1.66130 0.25003 1.66667 0.00000 0.00000 0.00000
58405000 2.28632 0.44266 0.79209 1.93427 0.67503 160.55000 0.61940 5.85900 2.05000 1.13889 1.30000 4.33333 0.00000
58420000 1.91749 0.39633 1.16870 1.30633 0.71480 157.80000 0.76360 4.56050 2.20000 1.33333 0.00000 0.00000 0.00000
58425000 1.77138 0.37969 1.52481 1.62630 0.71338 157.25000 0.65200 4.31140 1.30000 1.36842 0.00000 0.00000 0.00000
58434000 1.22043 0.28630 0.50548 1.05242 0.75525 163.55556 0.55920 2.68070 1.22464 1.20000 0.00000 0.00000 0.00000
58440000 1.52239 0.33437 2.12593 2.06898 0.62855 156.35000 0.33390 4.51732 3.70000 1.57447 11.05000 2.30208 0.00000
58470000 1.58259 0.37382 0.76138 1.63321 0.83676 184.45000 0.55220 2.91670 0.00000 0.00000 5.85000 3.90000 0.00000
58480500 1.75687 0.42197 0.40634 0.92017 0.78422 165.80000 0.84560 3.67870 0.30000 1.20000 0.00000 0.00000 0.00000
58500000 1.68789 0.37956 0.68058 0.93627 0.74752 167.85000 0.81350 3.51600 2.10000 1.55556 0.00000 0.00000 0.00000
58516500 1.68570 0.39284 1.82860 1.41603 0.76740 169.95000 0.68560 4.00350 0.20000 1.00000 0.00000 0.00000 0.00000
58520000 1.61431 0.38331 1.48923 1.21868 0.77698 167.85000 0.71860 3.68560 0.00000 0.00000 0.00000 0.00000 0.00000
58530000 3.67272 0.70007 1.78604 2.00898 0.75749 173.45000 1.19300 8.83360 0.60000 1.71429 0.20000 2.00000 0.00000
58535000 3.60730 0.69840 2.13066 2.02542 0.73475 171.00000 1.03160 8.99174 0.55000 1.22222 0.35000 3.50000 0.00000
58542000 3.25812 0.67675 1.70770 2.54123 0.72478 164.00000 0.79940 8.13550 0.60000 1.33333 3.90000 4.58824 0.00000
58550001 2.52119 0.54373 2.05607 1.74055 0.76309 173.05000 0.93120 6.08398 0.35000 1.16667 0.00000 0.00000 0.00000
58560000 1.47638 0.36650 2.18914 1.65804 0.63211 161.90000 0.39320 4.63480 4.40000 1.41935 5.05000 6.31250 0.00000
58573000 1.45553 0.35194 1.81410 1.30620 0.72773 168.30000 0.52270 3.32740 1.00000 1.25000 0.95000 6.33333 0.00000
58585000 2.14621 0.48650 2.07146 1.72157 0.75119 172.00000 0.75930 5.35320 0.60000 1.33333 0.30000 2.00000 0.00000
58610000 1.52106 0.40267 1.76139 1.43479 0.76699 163.10000 0.54550 3.52460 0.35000 1.75000 0.45000 9.00000 0.00000
58620000 1.64541 0.40297 1.40382 1.45751 0.77374 170.30769 0.61970 3.87410 0.00000 0.00000 0.36525 7.00000 0.00000
58630002 1.06022 0.26085 1.54399 1.17037 0.78899 171.05000 0.50620 2.47350 0.00000 0.00000 0.00000 0.00000 0.00000
58645000 1.88577 0.46250 1.76645 1.61092 0.73602 162.90000 0.63950 4.17600 1.20000 1.41176 0.65000 3.25000 0.00000
58648001 1.47494 0.40152 1.91467 1.51717 0.73835 157.05882 0.48130 3.25976 1.12747 1.69231 2.76743 10.80000 0.00000
58658000 1.36995 0.39193 2.43210 1.35355 0.65510 146.40000 0.41160 2.91622 3.75000 2.20588 0.50000 5.00000 0.00000
58670002 0.87862 0.24967 1.83949 1.13365 0.71516 153.68421 0.36230 2.00420 2.11798 1.75000 0.00000 0.00000 0.00000
58710000 1.86562 0.43588 1.74304 1.33670 0.74552 163.70000 0.76550 4.57760 1.60000 1.52381 0.15000 3.00000 0.00000
58720000 2.52188 0.57261 1.85948 1.35113 0.66796 152.00000 0.88530 7.46040 4.42240 1.60000 0.00000 0.00000 0.00000
58730001 1.76537 0.41897 1.79508 1.24385 0.73552 157.65000 0.73790 4.48068 1.05000 1.50000 0.00000 0.00000 0.00000
58735000 1.48126 0.36291 1.40325 1.30201 0.73532 161.45000 0.58210 3.60320 0.90000 1.80000 0.00000 0.00000 0.00000
58736000 0.74635 0.20805 2.82962 2.27258 0.56790 147.82353 0.09360 2.44290 10.36499 2.18478 42.74915 19.73810 0.00000
58750000 2.07514 0.47642 1.28285 0.97108 0.80818 175.05000 0.87060 4.25150 0.05000 1.00000 0.00000 0.00000 0.00000
58755000 1.80401 0.41833 1.08052 1.00024 0.76296 166.60000 0.68420 4.18460 0.55000 1.57143 1.05000 2.10000 0.00000
58765001 1.49203 0.36360 2.24965 1.95435 0.68513 158.45000 0.32950 4.13750 2.40000 2.40000 15.20000 2.53333 0.00000
58770000 1.32490 0.33526 2.21277 1.56281 0.72335 158.70000 0.47910 3.45610 1.85000 2.17647 0.55000 1.22222 0.00000
58795000 1.06161 0.26805 1.70823 1.25201 0.76698 168.45000 0.41750 2.59250 0.15000 1.50000 0.00000 0.00000 0.00000
58825000 2.91087 0.57777 1.45554 1.87925 0.68779 155.45000 0.96260 7.48940 2.50000 1.85185 0.00000 0.00000 0.00000
58827000 2.33043 0.50009 1.97339 1.63858 0.73103 158.10000 0.84310 5.69920 1.30000 1.44444 0.00000 0.00000 0.00000
58846000 1.57611 0.35813 2.04490 1.52170 0.74973 159.70000 0.55830 3.72950 1.55000 1.55000 0.00000 0.00000 0.00000
58850000 1.41988 0.33630 2.12942 1.73522 0.72878 157.45000 0.46110 3.68410 1.85000 1.60870 0.00000 0.00000 0.00000
58870000 0.76382 0.21585 2.04233 1.39838 0.71359 153.45000 0.30030 2.02876 2.50000 2.63158 0.00000 0.00000 0.00000
58880001 1.06691 0.27022 2.16235 1.31157 0.76176 167.65000 0.43120 2.65830 0.50007 1.66667 0.00000 0.00000 0.00000
58910000 1.98920 0.48363 1.07421 1.74052 0.70288 159.05000 0.62790 5.67940 1.75000 1.52174 1.10000 7.33333 0.00000
58916000 2.31130 0.57786 0.76901 1.99737 0.68172 150.15000 0.66630 7.12630 1.30000 1.85714 0.00000 0.00000 0.00000
58917000 2.07583 0.51474 1.22084 2.07800 0.70217 153.30000 0.58220 5.77974 1.40000 1.64706 2.50000 6.25000 0.00000
58920000 1.56282 0.38760 1.70956 2.09203 0.66152 153.45000 0.40750 4.65482 3.30000 2.53846 5.95000 2.70455 0.00000
58930000 1.52470 0.40155 1.74565 2.21484 0.67306 153.60000 0.34740 4.61520 4.10000 3.03704 10.85000 12.76471 0.00000
58934000 1.38288 0.36573 2.14487 2.44343 0.66752 152.50000 0.28690 4.07560 4.10000 2.56250 17.95000 8.75610 0.00000
58940000 1.23162 0.31961 1.84125 2.28148 0.67129 154.30000 0.27690 3.65308 4.30000 3.18519 12.25000 4.15254 0.00000
58960000 1.18408 0.31855 2.03358 2.38275 0.67166 153.30000 0.25550 3.59960 3.80000 3.30435 12.50000 5.43478 0.00000
58974000 1.06306 0.27354 2.92616 1.38484 0.76770 165.50000 0.40990 2.61600 0.55000 1.83333 0.00000 0.00000 0.00000
59100000 1.30166 0.31022 2.67619 1.73043 0.63300 148.25000 0.27270 4.49664 9.15000 3.97826 14.40000 11.52000 0.00000
59120000 3.71785 0.65871 1.40129 1.78436 0.69213 160.85000 1.15640 9.41650 2.60000 1.33333 2.15000 6.14286 0.00000
59125000 3.37850 0.60245 1.57486 1.65808 0.74503 166.35000 1.19730 7.53120 1.70000 1.17241 0.00000 0.00000 0.00000
59181000 3.84424 0.72415 1.17157 1.73272 0.68667 164.75000 1.08330 10.65900 1.00000 1.11111 1.20000 4.00000 0.00000
59240000 2.91896 0.58028 1.39718 1.80030 0.65126 156.20000 0.80540 7.82420 2.60000 1.26829 4.10000 5.85714 0.00000
59355000 3.15798 0.66169 1.10987 1.48667 0.75511 177.40000 1.25410 7.23731 0.95013 1.11765 0.00000 0.00000 0.00000
59370000 2.94808 0.60917 0.70178 1.35578 0.76128 168.85000 1.23800 6.30100 0.95000 1.26667 0.00000 0.00000 0.00000
59380000 3.67717 0.76155 0.88823 2.01483 0.70484 156.63158 1.05840 9.14980 0.92651 1.05882 0.56620 1.83333 0.00000
60010000 1.43341 0.35972 2.26465 2.42108 0.71856 174.35000 0.31510 4.22756 0.70000 3.50000 10.15000 6.76667 0.00000
60011000 1.39575 0.35227 2.02585 2.45957 0.71879 174.85000 0.29110 4.01280 2.40000 8.00000 15.05000 9.70968 0.00000
60100000 1.67362 0.41493 2.11463 1.76569 0.68425 169.90000 0.34990 4.58860 5.20000 1.60000 13.10000 7.08108 0.00000
60110000 1.16438 0.29531 0.84962 2.23891 0.69057 169.90000 0.25860 3.18170 2.30000 1.76923 11.65000 9.32000 0.00000
60130000 1.38392 0.35009 1.37105 1.41823 0.76726 178.70000 0.38230 3.15130 0.30000 1.00000 6.60000 5.73913 0.00000
60145000 1.77087 0.44682 1.26436 1.23375 0.77997 172.20000 0.68310 3.83810 0.30000 1.50000 0.35000 3.50000 0.00000
60220000 2.32104 0.50794 2.38481 1.70479 0.67106 163.00000 0.69970 5.90360 4.15000 2.18421 0.80000 8.00000 0.00000
60250000 1.96126 0.45374 1.51059 1.44602 0.79027 175.00000 0.83510 4.38790 0.75000 2.14286 0.00000 0.00000 0.00000
60265000 1.77398 0.41886 1.35052 1.53535 0.76727 172.65000 0.66170 4.23980 1.15000 1.91667 0.25000 5.00000 0.00000
60381000 1.39871 0.34378 1.17453 1.66742 0.73798 169.60000 0.43310 3.41750 0.00000 0.00000 1.45000 2.23077 0.00000
60435000 1.70492 0.41947 2.01388 1.86313 0.75839 180.05263 0.39520 4.03210 0.55341 1.57143 13.93585 10.65385 0.00000
60435100 1.87036 0.45482 1.47338 1.90260 0.76962 184.90000 0.43428 4.30632 0.10000 2.00000 12.10000 5.76190 0.00000
60435200 1.19080 0.29502 1.74911 3.14546 0.67163 171.35000 0.16510 3.43602 2.55000 1.41667 52.60000 10.21359 0.00000
60435300 1.81032 0.44048 1.05307 1.82977 0.77434 178.05000 0.50200 4.31110 0.45043 1.00000 4.45427 9.88889 0.00000
60436000 0.92769 0.22660 3.23188 5.63173 0.68003 184.85000 0.08890 3.20020 16.60000 6.14815 127.35000 106.12500 0.00000
60471200 1.01411 0.27608 2.00095 1.42384 0.76068 172.30000 0.31060 2.46002 0.55000 1.22222 0.65000 2.60000 0.00000
60473000 0.97814 0.26798 2.13055 1.79664 0.77845 179.05000 0.21904 2.37692 0.25000 5.00000 13.45000 5.84783 0.00000
60476100 1.14730 0.30913 2.02266 1.36454 0.78027 177.90000 0.39940 2.67052 0.30000 3.00000 0.15000 3.00000 0.00000
60477400 0.92976 0.23294 2.90135 2.85580 0.66082 169.60000 0.08590 2.81170 4.30000 2.32432 72.55000 9.18354 0.00000
60477600 1.45969 0.35994 2.90019 1.22928 0.81577 176.00000 0.62990 3.11040 0.00000 0.00000 0.00000 0.00000 0.00000
60478500 1.39895 0.34678 1.53157 2.08164 0.70818 175.21053 0.35133 3.74812 1.81216 1.28571 10.41989 15.92308 0.00000
60478600 1.03086 0.26238 2.17494 2.06958 0.70774 166.40000 0.21020 2.45060 1.80000 1.33333 17.60000 3.38462 0.00000
60490000 1.28112 0.33123 1.74681 1.59397 0.75730 171.55000 0.44077 2.78928 0.40005 2.66667 3.75051 1.97368 0.00000
60500000 1.28416 0.32986 2.80728 1.89061 0.75254 173.77778 0.33240 3.08330 0.82287 2.66667 3.18861 2.21429 0.00000
60615000 1.43714 0.37240 0.66519 1.12614 0.78646 167.25000 0.54250 2.92730 0.05000 1.00000 0.60000 1.33333 0.00000
60635000 1.15949 0.28139 1.63060 1.72001 0.73627 174.95000 0.31290 3.06420 0.10000 1.00000 2.85000 6.33333 0.00000
60640000 1.05581 0.25599 2.18055 1.96171 0.73783 177.45000 0.27090 2.72400 0.00000 0.00000 8.95000 5.96667 0.00000
60642000 1.09760 0.26293 0.78381 1.64102 0.78342 180.00000 0.33710 2.54314 0.00000 0.00000 4.55000 7.58333 0.00000
60650000 1.23386 0.29805 1.68841 1.83991 0.74626 178.75000 0.36040 2.93710 0.00000 0.00000 5.10000 6.00000 0.00000
60653000 1.48148 0.35158 1.51807 1.70522 0.79290 189.20000 0.42510 3.16450 0.45000 1.00000 4.30000 5.73333 0.00000
60654000 1.13256 0.26470 1.91339 1.67786 0.78560 187.10000 0.36180 2.63510 0.00000 0.00000 3.25000 8.12500 0.00000
60665000 1.32012 0.30815 1.57431 2.10136 0.71483 185.10000 0.30890 3.62140 2.50000 2.50000 6.05000 4.65385 0.00000
60680000 1.13655 0.27283 2.47960 2.20122 0.76649 184.35000 0.29670 2.79450 0.10000 2.00000 6.25000 8.92857 0.00000
60715000 1.02466 0.25206 1.80963 2.10329 0.72275 180.90000 0.24430 2.66070 0.45000 1.80000 9.75000 13.92857 0.00000
60750000 0.97486 0.24577 3.28263 2.46807 0.70917 181.65000 0.19620 2.99800 0.95000 2.37500 18.10000 15.73913 0.00000
60765000 0.92583 0.23440 2.71871 2.53072 0.74505 181.55000 0.20440 2.54855 0.40005 4.00000 12.15166 16.20000 0.00000
60772000 0.97221 0.24277 2.30127 2.57996 0.76088 181.20000 0.23950 2.50460 0.00000 0.00000 8.20000 18.22222 0.00000
60774000 1.95037 0.49195 1.67988 1.53752 0.79344 181.85000 0.76230 4.21360 0.60000 2.40000 0.00000 0.00000 0.00000
60778000 1.69358 0.41882 1.72197 1.23634 0.81329 179.60000 0.75320 3.53610 0.25000 5.00000 0.00000 0.00000 0.00000
60781000 1.57700 0.39780 2.03476 1.36864 0.80741 180.70000 0.67246 3.37410 0.00000 0.00000 0.00000 0.00000 0.00000
60790000 1.51728 0.38145 2.05723 1.41382 0.80745 180.25000 0.61960 3.34456 0.00000 0.00000 0.00000 0.00000 0.00000
60798000 1.47946 0.36596 1.96345 1.41895 0.80733 180.25000 0.61000 3.36254 0.00000 0.00000 0.00000 0.00000 0.00000
60810000 1.27105 0.32804 2.30886 1.57542 0.80823 189.00000 0.41600 2.88910 0.05122 1.00000 5.68542 7.40000 0.00000
60850000 1.38539 0.33104 2.90691 1.94056 0.70653 173.60000 0.36390 3.85750 2.15000 2.15000 1.15000 3.28571 0.00000
60855000 1.19220 0.29668 2.17644 1.91846 0.70575 173.50000 0.32140 3.35520 2.00000 1.66667 4.25000 8.50000 0.00000
60910000 1.80858 0.44211 0.84462 1.37740 0.74953 175.47368 0.68020 4.18690 0.76776 1.66667 0.00000 0.00000 0.00000
60925001 0.80561 0.21093 1.67982 1.86689 0.69887 168.40000 0.21300 2.33680 2.35000 2.61111 6.30000 9.00000 0.00000
60930000 1.66676 0.39041 0.80695 0.72561 0.88870 177.65000 1.13450 2.56560 0.00000 0.00000 0.00000 0.00000 0.00000
60940000 1.77539 0.41865 0.42674 0.55815 0.91947 179.60000 1.32820 2.60720 0.00000 0.00000 0.00000 0.00000 0.00000
60950000 1.53697 0.36002 0.96349 0.76065 0.88138 177.78947 0.98760 2.51870 0.00000 0.00000 0.00000 0.00000 0.00000
60960000 0.53074 0.12554 0.42562 0.34791 0.93811 181.80000 0.43470 0.68250 0.00000 0.00000 0.00000 0.00000 0.00000
60968000 1.76526 0.41955 0.81962 0.74785 0.88420 177.00000 1.19880 2.80400 0.00000 0.00000 0.00000 0.00000 0.00000
60970000 1.75754 0.41872 0.76365 0.75477 0.87623 176.35000 1.17820 2.84250 0.00000 0.00000 0.00000 0.00000 0.00000
61009000 2.28744 0.45576 1.31657 1.51542 0.77830 168.15000 0.91290 5.08870 0.40000 2.00000 0.00000 0.00000 0.00000
61012000 1.98239 0.44880 1.25919 1.62616 0.75996 165.65000 0.78830 4.93440 0.50000 3.33333 0.00000 0.00000 0.00000
61014000 2.14688 0.42243 1.53320 1.48587 0.78832 173.00000 0.89040 4.67840 0.75000 1.36364 0.00000 0.00000 0.00000
61024000 2.86197 0.57261 1.48871 1.75819 0.77575 172.45000 1.04170 6.68780 0.85000 2.12500 0.00000 0.00000 0.00000
61031000 2.60212 0.53006 1.92123 1.41774 0.74422 167.20000 0.91290 6.53800 1.80000 1.89474 0.10000 2.00000 0.00000
