gauge_id p_mean pet_mean et_mean aridity p_seasonality asynchronicity frac_snow high_prec_freq high_prec_dur high_prec_timing low_prec_freq low_prec_dur low_prec_timing
56870000 3.17021 2.66706 2.52575 0.84129 1.15067 0.04222 0.00000 26.25000 1.46648 djf 273.35000 7.23148 jja
56891900 3.18325 2.72671 2.51113 0.85658 1.10916 0.03560 0.00000 23.00000 1.42415 djf 249.10000 6.47854 jja
56915500 2.87388 2.76651 2.42195 0.96264 1.02800 0.00000 0.00000 25.30000 1.48824 djf 269.55000 6.43317 jja
56920000 3.57989 2.76931 2.61915 0.77358 1.11485 0.02679 0.00000 19.10000 1.36918 djf 220.30000 5.79737 jja
56940002 3.10520 2.79614 2.38412 0.90047 1.07235 0.00000 0.00000 24.40000 1.44379 djf 261.20000 6.22646 jja
56960005 3.68902 2.75288 2.64860 0.74624 1.05708 0.00000 0.00000 23.75000 1.31579 djf 257.40000 5.54741 jja
56976000 3.62477 2.75740 2.55671 0.76071 1.06886 0.00000 0.00000 22.75000 1.36228 djf 250.40000 5.55211 jja
56978000 3.61529 2.75740 2.55671 0.76270 1.06888 0.00000 0.00000 23.00000 1.37725 djf 249.90000 5.57812 jja
56983000 3.65511 2.74737 2.56865 0.75165 1.04916 0.00000 0.00000 24.70000 1.34239 djf 264.95000 5.96063 jja
56988500 3.51100 2.70602 2.39757 0.77073 1.05024 0.00000 0.00000 23.50000 1.35838 djf 258.20000 5.80225 jja
56989001 3.28617 2.68408 2.49159 0.81678 1.02409 0.00000 0.00000 24.35000 1.36798 djf 264.70000 5.83040 jja
56990000 3.29428 2.72644 2.45804 0.82763 1.04692 0.00000 0.00000 22.55000 1.37082 djf 246.20000 5.47720 jja
56990990 3.46293 2.81218 2.53450 0.81208 0.92621 0.00000 0.00000 24.60000 1.35912 djf 264.40000 5.58985 jja
56991500 3.33529 2.81218 2.53450 0.84316 0.94811 0.00000 0.00000 24.10000 1.37714 djf 259.05000 5.43652 jja
56992000 3.15755 2.76174 2.45431 0.87464 0.94968 0.00000 0.00000 24.65000 1.40857 djf 258.15000 5.49255 jja
56993551 2.99824 2.83369 2.43966 0.94512 0.89444 0.00000 0.00000 25.20000 1.35484 djf 265.15000 5.58799 jja
56994500 3.44367 2.76562 2.56135 0.80310 1.08821 0.01929 0.00000 18.65000 1.37132 djf 221.65000 5.75714 jja
56994510 3.44351 2.76562 2.56135 0.80314 1.08813 0.01929 0.00000 18.65000 1.37132 djf 221.65000 5.74968 jja
56995500 2.96695 2.81376 2.43772 0.94837 0.87978 0.00000 0.00000 25.75000 1.42659 djf 273.00000 6.24000 jja
57040008 3.56378 2.80326 2.84643 0.78660 0.76714 0.00000 0.00000 24.95000 1.34140 djf 283.50000 6.18996 jja
57130000 3.49878 2.93208 2.85628 0.83803 0.79443 0.00000 0.00000 23.55000 1.30833 djf 259.65000 5.20863 jja
57170000 3.64667 2.94401 2.88179 0.80731 0.79251 0.00000 0.00000 23.25000 1.30618 djf 259.20000 5.25761 jja
57250000 4.22373 2.99012 2.83607 0.70793 0.67815 0.00000 0.00000 24.90000 1.29351 djf 266.20000 5.51710 jja
57300000 3.71535 2.98178 2.68901 0.80256 0.61128 0.00000 0.00000 22.45000 1.26479 djf 263.90000 5.27800 jja
57320000 3.78001 3.11811 2.76007 0.82489 0.59847 0.00000 0.00000 24.35000 1.29521 son 273.95000 5.70729 jja
57350000 3.67489 2.70194 2.75513 0.73524 0.94984 0.00000 0.00000 25.65000 1.35000 djf 269.30000 5.76043 jja
57360000 3.64387 2.78599 2.57750 0.76457 1.02394 0.00000 0.00000 24.20000 1.32967 djf 265.85000 5.83004 jja
57370000 3.66922 2.78599 2.57750 0.75929 1.01253 0.00000 0.00000 23.90000 1.30245 djf 262.25000 5.61563 jja
57400000 3.69562 2.74396 2.66631 0.74249 0.97649 0.00000 0.00000 24.00000 1.32231 djf 257.90000 5.33402 jja
57420000 3.98153 2.75481 2.66876 0.69190 1.04116 0.00000 nan 24.85000 1.30105 djf 263.60000 5.65059 jja
57450000 3.79078 2.75528 2.65522 0.72684 0.97144 0.00000 0.00000 23.45000 1.29917 djf 249.00000 5.14463 jja
57460000 3.77101 2.77149 2.63160 0.73495 0.95336 0.00000 0.00000 22.50000 1.30814 djf 245.55000 5.02147 jja
57476500 3.63829 2.81656 2.80561 0.77414 0.91021 0.00000 0.00000 23.85000 1.29620 djf 262.95000 5.50105 jja
57490000 3.69830 2.81656 2.80561 0.76158 0.87817 0.00000 0.00000 23.55000 1.30110 djf 257.20000 5.28674 jja
57550000 3.74407 2.79810 2.75934 0.74734 0.82100 0.00000 0.00000 23.05000 1.26301 djf 252.60000 5.11336 jja
57580000 3.71223 2.78682 2.65712 0.75071 0.86179 0.00000 0.00000 22.45000 1.31672 djf 241.50000 4.85915 jja
57650000 3.48011 2.93419 2.50288 0.84313 0.74012 0.00000 0.00000 23.50000 1.30194 djf 266.75000 5.60399 jja
57700000 3.78492 2.73487 2.65161 0.72257 1.02349 0.00000 0.00000 23.55000 1.31198 djf 261.55000 5.61869 jja
57720000 3.81375 2.74864 2.64276 0.72072 1.01377 0.00000 nan 24.65000 1.31117 djf 265.10000 5.67059 jja
57740000 3.93274 2.77550 2.65750 0.70574 0.98782 0.00000 0.00000 23.85000 1.30328 djf 258.35000 5.28864 jja
57770000 3.71947 2.79996 2.69668 0.75278 0.92391 0.00000 0.00000 24.75000 1.28571 djf 268.05000 5.81453 jja
57830000 3.70035 2.80127 2.60922 0.75703 0.96239 0.00000 0.00000 22.30000 1.31176 djf 247.15000 5.17050 jja
57880000 3.61827 2.84929 2.56159 0.78747 0.82984 0.00000 0.00000 24.05000 1.30707 djf 267.20000 5.75862 jja
57930000 3.62597 2.81897 2.58657 0.77744 0.93314 0.00000 0.00000 21.80000 1.31325 djf 246.25000 5.11954 jja
58030000 4.14108 2.75319 2.86684 0.66485 0.95793 0.03380 0.00000 22.45000 1.18783 djf 248.70000 5.08069 jja
58040000 4.04568 2.80750 3.02673 0.69395 0.90817 0.03380 0.00000 21.25000 1.19048 djf 239.45000 4.91179 jja
58060000 4.85774 2.83865 3.23590 0.58436 0.81174 0.04330 0.00000 24.60000 1.16865 djf 262.00000 5.26633 jja
58096000 4.01913 2.77271 3.02738 0.68988 0.84729 0.03960 0.00000 19.70000 1.18675 djf 230.40000 4.73101 jja
58099000 4.01568 2.77271 3.02738 0.69047 0.84734 0.03960 0.00000 19.65000 1.18731 djf 230.35000 4.72998 jja
58142200 4.47093 2.55616 2.82810 0.57173 0.85195 0.05455 0.00000 21.70000 1.19559 djf 247.30000 4.95095 jja
58183000 3.92956 2.69255 2.89758 0.68521 0.84789 0.04573 0.00000 18.50000 1.18590 djf 225.30000 4.64536 jja
58204000 3.94136 2.69067 2.87831 0.68267 0.85588 0.04586 0.00000 18.70000 1.18730 djf 224.60000 4.65975 jja
58218000 3.95639 2.69067 2.87831 0.68008 0.86183 0.04586 0.00000 18.35000 1.18770 djf 223.65000 4.66423 jja
58220000 4.04899 2.70983 2.78387 0.66926 0.93346 0.03380 0.00000 22.70000 1.17010 djf 258.45000 5.30154 jja
58235100 3.97484 2.68676 2.86114 0.67594 0.87040 0.04586 0.00000 17.95000 1.16181 djf 221.05000 4.61964 jja
58258000 4.85661 2.49421 2.97318 0.51357 1.01898 0.02810 0.00000 22.65000 1.15857 djf 252.75000 5.20597 jja
58270000 4.15317 2.58535 2.73906 0.62250 0.99036 0.00915 0.00000 22.10000 1.22099 djf 248.60000 5.25581 jja
58300000 4.04694 2.66839 2.85450 0.65936 0.89314 0.04586 0.00000 17.75000 1.17940 djf 214.65000 4.63607 jja
58305001 4.04471 2.67027 2.84982 0.66019 0.89407 0.04586 0.00000 17.65000 1.17667 djf 214.15000 4.65038 jja
58380001 4.00364 2.67766 2.83508 0.66881 0.90059 0.03922 0.00000 16.50000 1.16608 djf 211.40000 4.68217 jja
58405000 5.16494 2.83158 3.04021 0.54823 0.83763 0.01390 0.00000 24.10000 1.26178 djf 256.30000 5.11577 jja
58420000 4.83806 2.74003 3.23326 0.56635 0.94990 0.00000 0.00000 22.85000 1.23848 djf 250.35000 5.13012 jja
58425000 4.66533 2.74003 3.23326 0.58732 0.95861 0.00000 0.00000 22.80000 1.24590 djf 248.90000 5.14256 jja
58434000 4.30853 2.83094 2.92247 0.65705 0.94093 0.00000 0.00000 24.05000 1.26913 djf 263.45000 5.62927 jja
58440000 4.55294 2.78580 3.13674 0.61187 0.93353 0.00000 0.00000 22.90000 1.24457 djf 242.40000 4.91684 jja
58470000 4.23360 2.67121 2.71772 0.63095 1.07509 0.00940 0.00000 22.45000 1.23014 djf 254.60000 5.75367 jja
58480500 4.16346 2.70140 2.71692 0.64883 1.06702 0.00940 0.00000 21.75000 1.23229 djf 244.70000 5.43778 jja
58500000 4.44700 2.63861 2.74370 0.59335 1.05734 0.01165 0.00000 23.55000 1.23947 djf 261.70000 5.70774 jja
58516500 4.29102 2.61983 2.73824 0.61054 1.04945 0.00000 0.00000 20.70000 1.24699 djf 236.05000 5.22813 jja
58520000 4.21146 2.64329 2.71719 0.62764 1.04874 0.00000 0.00000 20.15000 1.24768 djf 232.40000 5.17595 jja
58530000 5.24620 2.51317 2.92869 0.47905 1.05721 0.02810 0.00000 22.75000 1.17876 djf 251.55000 5.19195 jja
58535000 5.16509 2.52467 2.89954 0.48879 1.05582 0.02810 0.00000 22.30000 1.18617 djf 244.95000 5.12984 jja
58542000 4.81439 2.57065 2.78296 0.53395 1.02317 0.01830 0.00000 22.20000 1.21644 djf 243.90000 5.08655 jja
58550001 4.63680 2.60195 2.76473 0.56115 1.01747 0.01830 0.00000 20.00000 1.17994 djf 230.30000 4.98485 jja
58560000 4.02827 2.65698 2.73847 0.65958 1.02280 0.00000 0.00000 23.55000 1.22656 djf 259.65000 5.66921 jja
58573000 4.13569 2.62847 2.72632 0.63556 1.02958 0.00915 0.00000 23.15000 1.21522 djf 255.65000 5.52160 jja
58585000 4.41155 2.62631 2.72264 0.59533 1.02203 0.00915 0.00000 19.55000 1.18127 djf 227.60000 4.89989 jja
58610000 3.77739 2.69178 2.67938 0.71260 1.04504 0.00000 0.00000 23.00000 1.24661 djf 250.05000 5.47155 jja
58620000 4.13994 2.64256 2.71444 0.63831 1.03531 0.00458 0.00000 18.05000 1.21141 djf 222.50000 5.02825 jja
58630002 4.06451 2.67613 2.82240 0.65841 0.94195 0.02113 0.00000 15.70000 1.16729 djf 203.55000 4.67931 jja
58645000 4.07733 2.69867 2.81694 0.66187 0.99101 0.00000 0.00000 22.90000 1.26870 djf 258.65000 5.65974 jja
58648001 3.73963 2.69867 2.81694 0.72164 1.00321 0.00000 0.00000 22.00000 1.29412 djf 253.40000 5.58765 jja
58658000 3.49537 2.68291 2.57270 0.76756 1.02393 0.00000 0.00000 21.20000 1.28097 djf 255.25000 5.66593 jja
58670002 3.56762 2.72791 2.51581 0.76463 0.99849 0.00000 0.00000 22.40000 1.29107 djf 258.95000 5.66630 jja
58710000 4.28011 2.69515 2.69198 0.62969 1.09652 0.00000 0.00000 22.75000 1.32653 djf 248.25000 5.58493 jja
58720000 4.38646 2.69753 2.69278 0.61497 1.09345 0.01410 0.00000 22.55000 1.33828 djf 248.65000 5.56887 jja
58730001 4.21365 2.71213 2.64206 0.64365 1.08997 0.00000 0.00000 21.80000 1.30931 djf 242.60000 5.47012 jja
58735000 4.08166 2.71966 2.62205 0.66631 1.08410 0.00000 0.00000 21.60000 1.30514 djf 240.55000 5.38746 jja
58736000 3.57142 2.74872 2.47689 0.76964 1.06363 0.00000 0.00000 22.60000 1.30259 djf 249.65000 5.51713 jja
58750000 4.35573 2.66275 2.80432 0.61132 1.08914 0.00705 0.00000 22.95000 1.21429 djf 248.95000 5.56935 jja
58755000 4.31244 2.66275 2.80432 0.61746 1.08476 0.00705 0.00000 21.35000 1.26706 djf 244.80000 5.51351 jja
58765001 4.10346 2.68953 2.74050 0.65543 1.06779 0.00470 0.00000 20.85000 1.29503 djf 238.70000 5.35202 jja
58770000 3.95183 2.71114 2.63507 0.68605 1.07228 0.00000 0.00000 20.10000 1.27215 djf 232.95000 5.37370 jja
58795000 3.96044 2.68863 2.75522 0.67887 0.96686 0.01585 0.00000 14.40000 1.20000 djf 198.15000 4.65687 jja
58825000 5.03814 2.71568 3.24074 0.53903 0.92673 0.00000 0.00000 22.55000 1.24586 djf 257.15000 5.24796 jja
58827000 4.66004 2.71568 3.24074 0.58276 0.95635 0.00000 0.00000 22.25000 1.24650 djf 253.20000 5.13590 jja
58846000 4.40098 2.74417 2.95024 0.62354 0.94889 0.00000 0.00000 21.60000 1.24855 djf 244.60000 4.96650 jja
58850000 4.22208 2.74417 2.95024 0.64996 0.91356 0.00000 0.00000 21.55000 1.25291 djf 238.25000 4.83266 jja
58870000 3.53856 2.76109 2.57300 0.78029 0.92691 0.00000 0.00000 22.30000 1.28902 djf 249.00000 5.24211 jja
58880001 3.94775 2.69461 2.75407 0.68257 0.96456 0.01585 0.00000 14.25000 1.20253 djf 198.25000 4.62121 jja
58910000 4.11310 2.75422 2.57170 0.66962 1.04639 0.00000 0.00000 23.90000 1.26455 djf 263.40000 5.68285 jja
58916000 3.99974 2.71785 2.67941 0.67951 1.07039 0.00000 0.00000 23.65000 1.33239 djf 256.95000 5.39244 jja
58917000 4.03278 2.72213 2.64836 0.67500 1.06328 0.00000 0.00000 23.00000 1.30312 djf 252.10000 5.25208 jja
58920000 4.03202 2.74456 2.60606 0.68069 1.03710 0.00000 0.00000 21.65000 1.28107 djf 240.20000 5.11064 jja
58930000 3.79704 2.73407 2.54319 0.72005 1.04768 0.00000 0.00000 23.55000 1.30110 djf 255.20000 5.29461 jja
58934000 3.78119 2.69919 2.59630 0.71385 1.04147 0.00000 0.00000 23.40000 1.32578 djf 249.15000 5.11602 jja
58940000 3.85358 2.74265 2.56624 0.71172 1.02208 0.00000 0.00000 21.00000 1.28440 djf 236.70000 5.02015 jja
58960000 3.71711 2.77088 2.55198 0.74544 0.99623 0.00000 0.00000 21.20000 1.27327 djf 235.30000 4.97463 jja
58974000 3.88627 2.71314 2.71988 0.69814 0.96426 0.01268 0.00000 13.65000 1.23529 djf 195.15000 4.58637 jja
59100000 4.19588 2.83171 2.83070 0.67488 0.80372 0.00000 0.00000 23.30000 1.26630 djf 251.75000 4.78612 jja
59120000 5.64417 2.74204 3.12000 0.48582 0.88948 0.00000 0.00000 24.10000 1.22025 djf 268.65000 5.55636 jja
59125000 5.60788 2.74204 3.12000 0.48896 0.89659 0.00000 0.00000 23.75000 1.21173 djf 264.75000 5.38110 jja
59181000 5.30865 2.84507 3.04236 0.53593 0.73863 0.00350 0.00000 23.60000 1.20102 djf 258.65000 5.07655 jja
59240000 5.03027 2.78038 3.14155 0.55273 0.75145 0.00700 0.00000 23.40000 1.19388 djf 255.85000 5.00196 jja
59355000 4.77192 2.70599 3.07973 0.56707 1.04333 0.03380 0.00000 24.40000 1.16746 djf 277.15000 6.19330 jja
59370000 4.83951 2.68956 3.38214 0.55575 0.95084 0.02700 0.00000 22.85000 1.17784 djf 250.80000 5.16049 jja
59380000 4.83765 3.23600 3.49993 0.66892 0.85132 0.04120 0.00000 24.55000 1.18599 djf 273.60000 5.89655 jja
60010000 3.98475 2.88284 2.48837 0.72347 1.11676 0.10645 0.00000 19.95000 1.32558 djf 234.60000 5.46217 jja
60011000 3.96219 2.88083 2.46518 0.72708 1.11700 0.10645 0.00000 19.60000 1.32881 djf 233.20000 5.56563 jja
60100000 4.03354 2.92185 2.58711 0.72439 1.11069 0.11110 0.00000 23.40000 1.33333 djf 258.15000 5.87372 jja
60110000 3.94291 3.03814 2.47555 0.77053 1.15764 0.11370 0.00000 20.80000 1.38667 djf 236.90000 5.59386 jja
60130000 3.95300 3.03633 2.44743 0.76811 1.15026 0.11370 0.00000 22.30000 1.30792 djf 253.80000 5.73559 jja
60145000 3.96330 3.03633 2.44743 0.76611 1.12874 0.11370 0.00000 21.85000 1.31627 djf 253.00000 5.83622 jja
60220000 4.56948 2.87118 2.68766 0.62834 1.08443 0.10075 0.00000 19.10000 1.23625 djf 230.80000 5.36121 jja
60250000 4.32239 2.83861 2.56247 0.65672 1.09584 0.09260 0.00000 19.55000 1.25723 djf 231.45000 5.13193 jja
60265000 4.23527 2.84961 2.65615 0.67283 1.13017 0.09040 0.00000 19.40000 1.28904 djf 236.00000 5.40664 jja
60381000 4.06865 3.03081 2.61142 0.74492 1.06548 0.11193 0.00000 18.55000 1.21639 djf 231.05000 5.28719 jja
60435000 4.09835 3.07759 2.58008 0.75093 1.06852 0.15130 0.00000 18.45000 1.20195 djf 239.00000 5.55168 jja
60435100 4.11229 3.10125 2.51177 0.75414 1.06641 0.15130 0.00000 19.70000 1.21605 djf 258.40000 5.85941 jja
60435200 4.03628 3.10125 2.51177 0.76834 1.05272 0.15130 0.00000 19.00000 1.22977 djf 243.05000 5.58094 jja
60435300 4.11304 3.06735 2.44818 0.74576 1.05166 0.15130 0.00000 18.40000 1.20261 djf 245.75000 5.74854 jja
60436000 4.09401 3.10125 2.51177 0.75751 1.05750 0.15130 0.00000 17.80000 1.22337 djf 233.20000 5.53262 jja
60471200 3.67329 3.14664 2.40097 0.85663 1.08139 0.15200 0.00000 21.20000 1.22543 djf 253.40000 6.15796 jja
60473000 3.64999 3.17419 2.44868 0.86964 1.10612 0.15645 0.00000 21.25000 1.20397 djf 247.45000 6.10988 jja
60476100 3.71139 3.14664 2.40097 0.84783 1.07760 0.15645 0.00000 20.10000 1.21084 djf 239.90000 5.88712 jja
60477400 3.99135 3.10694 2.49258 0.77842 1.04741 0.15165 0.00000 18.90000 1.17757 djf 240.40000 5.53280 jja
60477600 4.05537 3.08864 2.48219 0.76162 1.02415 0.15165 0.00000 19.90000 1.18806 djf 243.15000 5.54504 jja
60478500 4.00708 3.07033 2.47179 0.76623 1.05154 0.15165 0.00000 19.70000 1.19033 djf 244.50000 5.94891 jja
60478600 3.92884 3.10721 2.55898 0.79087 1.04469 0.15200 0.00000 21.65000 1.25145 djf 262.35000 6.09408 jja
60490000 3.86723 3.11116 2.46601 0.80449 1.06362 0.15200 0.00000 17.25000 1.18966 djf 225.15000 5.98803 jja
60500000 3.89164 3.11783 2.48284 0.80116 1.10037 0.14565 0.00000 16.75000 1.18794 djf 221.75000 6.39049 jja
60615000 3.85919 3.18376 2.62760 0.82498 1.08110 0.11230 0.00000 20.80000 1.30000 djf 245.75000 5.55995 jja
60635000 4.12055 3.03478 2.64490 0.73650 0.87657 0.14255 0.00000 17.10000 1.16327 djf 228.75000 5.18707 jja
60640000 4.12439 3.05926 2.60181 0.74175 0.91605 0.14220 0.00000 15.60000 1.18631 djf 218.50000 5.38841 jja
60642000 4.17454 3.05952 2.63629 0.73290 0.95354 0.13913 0.00000 16.00000 1.22605 djf 222.95000 5.41141 jja
60650000 4.13972 3.05935 2.61331 0.73902 0.90783 0.14220 0.00000 15.00000 1.18110 djf 214.55000 5.50834 jja
60653000 4.21379 3.08456 2.43877 0.73202 1.01500 0.14350 0.00000 20.45000 1.21365 djf 254.90000 5.70246 jja
60654000 4.27869 3.00204 2.63605 0.70163 0.98827 0.13742 0.00000 16.90000 1.21583 djf 222.00000 5.76623 jja
60665000 4.28405 3.12971 2.67614 0.73055 1.01582 0.11810 0.00000 17.15000 1.17065 djf 224.90000 5.60149 jja
60680000 4.16575 3.07438 2.63693 0.73802 1.00005 0.12742 0.00000 13.30000 1.17181 djf 199.45000 6.02568 jja
60715000 4.06520 3.05204 2.60318 0.75077 0.86098 0.13855 0.00000 15.15000 1.19763 djf 211.20000 5.36041 jja
60750000 3.96655 3.10250 2.59851 0.78217 0.89491 0.13120 0.00000 16.80000 1.20430 djf 215.60000 5.25213 jja
60765000 3.95151 3.14897 2.60981 0.79690 0.93686 0.13015 0.00000 14.65000 1.19592 djf 206.95000 5.48212 jja
60772000 4.00464 3.13301 2.60202 0.78235 0.95793 0.12677 0.00000 13.55000 1.15319 djf 199.65000 5.71245 jja
60774000 3.96459 3.05338 2.53013 0.77016 0.92281 0.14440 0.00000 15.35000 1.11636 djf 221.10000 5.03072 jja
60778000 4.04369 3.11706 2.56817 0.77085 0.94152 0.13428 0.00000 14.05000 1.09339 djf 214.80000 4.95502 jja
60781000 3.96428 3.10136 2.54606 0.78233 0.93560 0.13867 0.00000 13.80000 1.12195 djf 208.45000 5.25725 jja
60790000 3.97767 3.10911 2.55657 0.78164 0.94788 0.13640 0.00000 12.95000 1.13596 djf 205.30000 5.36732 jja
60798000 4.04265 3.13261 2.57754 0.77489 0.95712 0.13462 0.00000 12.80000 1.15837 djf 201.80000 5.45405 jja
60810000 3.91485 3.17468 2.59613 0.81093 1.00641 0.11290 0.00000 17.40000 1.19178 djf 225.65000 5.42428 jja
60850000 4.18494 3.11009 2.64052 0.74316 1.06994 0.10654 0.00000 18.55000 1.29720 djf 226.85000 5.45312 jja
60855000 4.01844 3.13254 2.65299 0.77954 1.05057 0.10560 0.00000 17.25000 1.31179 djf 221.00000 5.51810 jja
60910000 4.09556 3.13573 2.87188 0.76564 0.87986 0.14120 0.00000 16.05000 1.18015 djf 221.35000 4.86484 jja
60925001 3.81941 3.18822 2.67633 0.83474 1.05107 0.10750 0.00000 20.15000 1.35235 djf 228.75000 5.36972 jja
60930000 4.26921 3.06263 2.73604 0.71738 0.93835 0.13330 0.00000 14.00000 1.15226 djf 208.05000 4.77727 jja
60940000 4.24076 3.07323 2.73624 0.72469 0.93304 0.13330 0.00000 12.60000 1.14545 djf 199.45000 4.78297 jja
60950000 4.23886 3.10155 2.73822 0.73169 0.94899 0.12670 0.00000 13.10000 1.21296 djf 194.80000 4.91299 jja
60960000 4.23127 3.04262 2.66427 0.71908 0.90680 0.12665 0.00000 15.90000 1.18216 djf 213.20000 4.77492 jja
60968000 4.20751 3.05757 2.68286 0.72669 0.93069 0.12430 0.00000 14.90000 1.15504 djf 203.15000 4.88341 jja
60970000 4.19738 3.06906 2.69555 0.73118 0.93400 0.12430 0.00000 14.85000 1.17391 djf 202.30000 4.87470 jja
61009000 5.01892 2.51527 2.88493 0.50116 1.04466 0.02650 0.00000 21.65000 1.19613 djf 240.25000 5.04727 jja
61012000 4.41707 2.64609 2.70628 0.59906 1.07067 0.02537 0.00000 20.10000 1.18584 djf 230.05000 5.00653 jja
61014000 5.08217 2.50439 2.99672 0.49278 1.04807 0.03790 0.00000 22.85000 1.16880 djf 254.80000 5.35857 jja
61024000 4.99809 2.54900 2.88345 0.51000 1.05660 0.04325 0.00000 21.80000 1.16890 djf 246.65000 4.97780 jja
61031000 4.90913 2.57569 2.79251 0.52467 1.04973 0.02650 0.00000 22.85000 1.20580 djf 259.70000 5.51380 jja
61045000 4.43027 2.66280 2.60916 0.60105 1.04473 0.02080 0.00000 21.15000 1.16851 djf 248.20000 5.20335 jja
61052000 4.39054 2.69789 2.58918 0.61448 1.05230 0.02330 0.00000 21.40000 1.16940 djf 256.65000 5.37487 jja
61060000 4.53158 2.60590 2.74631 0.57505 1.05431 0.02330 0.00000 20.00000 1.18343 djf 235.55000 4.95895 jja
61075000 4.07906 2.68272 2.56559 0.65768 1.08436 0.04860 0.00000 21.50000 1.23919 djf 247.15000 5.20864 jja
61078000 3.99720 2.71170 2.56589 0.67840 1.09095 0.04860 0.00000 21.25000 1.24269 djf 242.50000 5.12685 jja
61085000 4.12222 2.70562 2.69861 0.65635 1.08140 0.02820 0.00000 22.70000 1.26462 djf 249.85000 5.66553 jja
61090000 4.06053 2.73747 2.59871 0.67416 1.08807 0.02820 0.00000 22.20000 1.27954 djf 247.85000 5.69770 jja
61100000 4.04749 2.68218 2.66954 0.66268 1.10604 0.01410 0.00000 23.20000 1.22427 djf 260.50000 5.75691 jja
61105000 4.12779 2.72160 2.54390 0.65933 1.12293 0.02423 0.00000 22.20000 1.24022 djf 248.65000 5.61921 jja
61107000 4.08673 2.71940 2.61774 0.66542 1.10314 0.02820 0.00000 20.85000 1.27134 djf 240.70000 5.44570 jja
61115000 4.17161 2.73130 2.64214 0.65474 1.12324 0.04575 0.00000 22.35000 1.25915 djf 253.55000 5.78221 jja
61122000 4.04909 2.72984 2.52489 0.67419 1.14493 0.04450 0.00000 23.95000 1.28075 djf 259.10000 5.72597 jja
61135000 4.13717 2.74336 2.60836 0.66310 1.12359 0.03635 0.00000 19.95000 1.27476 djf 234.00000 5.49941 jja
61173000 3.76611 2.74596 2.51933 0.72912 1.09595 0.06520 0.00000 22.95000 1.25753 djf 256.70000 5.52637 jja
61175000 3.77492 2.77891 2.53111 0.73615 1.09232 0.05892 0.00000 21.70000 1.26163 djf 249.75000 5.32516 jja
61250000 4.69582 2.54592 2.99426 0.54217 0.89967 0.05075 0.00000 21.95000 1.22284 djf 261.15000 5.43496 jja
61267000 4.50749 2.60180 2.89135 0.57722 0.99854 0.05075 0.00000 23.70000 1.18797 djf 270.10000 5.78992 jja
61271000 4.54600 2.53530 3.11765 0.55770 0.95768 0.05220 0.00000 21.75000 1.20499 djf 243.65000 4.95727 jja
61280000 4.37702 2.62397 2.81591 0.59949 1.03877 0.05075 0.00000 22.05000 1.19837 djf 255.95000 5.34901 jja
61285000 4.30818 2.63960 2.85019 0.61269 1.00393 0.05075 0.00000 21.70000 1.19559 djf 248.70000 5.17586 jja
61295000 4.24621 2.53232 3.01437 0.59637 0.94723 0.05895 0.00000 23.00000 1.21053 djf 258.45000 5.39562 jja
61305000 4.25494 2.58412 2.90651 0.60732 0.95145 0.05485 0.00000 20.65000 1.22189 djf 235.20000 5.03102 jja
61320000 4.40440 2.53866 2.90275 0.57639 0.95126 0.05510 0.00000 20.75000 1.21345 djf 246.05000 5.06797 jja
61343000 4.05642 2.57148 2.76802 0.63393 0.99014 0.05510 0.00000 21.60000 1.21348 djf 256.40000 5.46695 jja
61350000 4.11972 2.57148 2.76802 0.62419 0.94307 0.05510 0.00000 20.75000 1.20991 djf 239.65000 5.02411 jja
61370000 3.96485 2.58778 2.75915 0.65268 0.94279 0.06030 0.00000 20.35000 1.21131 djf 245.30000 5.15878 jja
61390000 4.04162 2.56297 2.71935 0.63414 0.98797 0.06540 0.00000 20.10000 1.20721 djf 244.70000 5.23983 jja
61410000 4.11007 2.57322 2.76438 0.62608 0.95474 0.06197 0.00000 18.70000 1.21036 djf 226.30000 4.99008 jja
61460000 4.30615 2.55243 2.84136 0.59274 0.99927 0.03790 0.00000 20.70000 1.21765 djf 241.35000 5.07038 jja
61473000 4.40629 2.57147 2.72694 0.58359 1.05333 0.04325 0.00000 21.40000 1.21246 djf 248.80000 5.07755 jja
61500000 4.22060 2.60332 2.74008 0.61681 1.03214 0.05510 0.00000 21.20000 1.21490 djf 247.30000 5.25053 jja
61510000 4.24231 2.56993 2.76929 0.60579 1.02433 0.04650 0.00000 19.60000 1.21739 djf 233.00000 5.02697 jja
61520000 3.88394 2.66409 2.53302 0.68592 1.07382 0.05545 0.00000 21.80000 1.30149 djf 250.85000 5.25891 jja
61537000 4.11741 2.61474 2.67605 0.63505 1.03462 0.05177 0.00000 19.45000 1.23885 djf 230.65000 5.05257 jja
61565000 4.21669 2.61456 2.65337 0.62005 1.04991 0.06917 0.00000 21.20000 1.22190 djf 251.25000 5.31184 jja
61610000 4.09436 2.84659 2.78246 0.69525 1.02544 0.08760 0.00000 21.35000 1.23410 djf 244.75000 5.26911 jja
61700000 4.24240 2.96467 2.75241 0.69882 1.05745 0.10093 0.00000 20.70000 1.24324 djf 244.20000 5.30870 jja
61770000 4.34942 2.96146 2.77847 0.68089 1.04968 0.09400 0.00000 21.90000 1.21667 djf 253.45000 5.61351 jja
61795000 4.23213 3.11806 2.63620 0.73676 1.05772 0.10350 0.00000 18.25000 1.28070 djf 224.70000 5.30579 jja
