gauge_id sand_perc silt_perc clay_perc org_carbon_content bedrock_depth water_table_depth
72680000 18.20780 26.33810 55.45650 22.28390 877.70470 2313.39060
72715000 20.59540 25.90460 53.52690 22.41150 902.31210 1637.26810
72810000 19.78460 26.70640 53.52730 22.43100 872.96820 2138.54730
72849000 18.69460 27.12000 54.20090 22.54690 882.26670 2484.96630
72870000 15.07320 27.77050 57.17570 22.05750 1051.24860 2375.36810
73300000 17.77440 26.61500 55.60910 26.07050 800.08390 2746.49420
73330000 17.47450 27.11880 55.41020 25.05460 777.24750 2933.88350
73350000 18.00690 27.15920 54.84410 23.96180 756.07220 3039.00590
73550000 21.31940 27.09520 51.59740 22.97400 939.96820 2183.30350
73600000 16.48650 25.96700 57.55530 25.34760 901.69970 1906.04670
73690001 19.32140 25.31000 55.38630 26.08120 886.19030 2459.97260
73765000 17.13470 27.49690 55.37440 20.74360 626.74200 3438.23830
73770000 16.95650 26.14300 56.91690 23.38850 860.04780 2314.10480
73780000 17.72490 26.66810 55.64080 20.78820 619.06310 3215.06730
73820000 17.71220 26.92760 55.39390 21.28240 625.58570 3353.34400
73900000 17.25130 26.03780 56.72550 20.72760 696.52070 3037.96040
73960000 17.44260 26.46490 56.10870 22.86870 825.74440 2580.52450
74100000 20.80410 27.02060 52.18750 22.96980 924.17980 2250.28860
74205000 19.48460 23.40740 57.09840 16.56010 972.32080 2111.52820
74270000 19.94790 24.40810 55.64410 19.39020 825.42790 2202.29850
74295000 18.19350 26.10390 55.75000 17.97140 693.33150 2901.13570
74320000 19.64470 26.10300 54.26710 19.85640 674.95370 2536.53090
74370000 20.81060 23.27810 55.91490 22.53670 830.90370 2118.47250
74460000 21.72450 22.06720 56.20200 21.31490 1012.99040 1701.95980
74470000 21.21300 22.63090 56.15240 20.98160 878.73630 2044.19750
74700000 21.11650 23.91850 54.96210 19.45170 915.86730 1919.23010
74750000 22.92400 23.11500 53.93770 18.95550 850.58420 2212.64970
74800000 21.37300 26.17540 52.45940 22.10100 868.58280 2386.87310
74880000 23.52720 22.60300 53.84450 16.98060 960.51700 1893.25220
74900000 24.39850 22.71760 52.85440 17.02830 905.27810 1915.96180
75200000 24.28400 22.37370 53.33810 18.33010 1086.23210 1500.94330
75205000 23.77800 22.66100 53.55830 18.53920 1152.14290 1471.33400
75230000 22.54880 22.53960 54.90760 17.81920 1085.99850 1691.05050
75295000 26.57940 23.31000 50.11410 18.66540 1075.10640 1289.90750
75320000 23.71230 22.82720 53.45560 17.74640 1081.39590 1573.01270
75450000 26.15360 22.76130 51.07170 14.86450 1054.89320 1524.57990
75500000 26.88730 22.72870 50.38370 14.09280 1186.91100 1481.70370
75550000 22.23930 25.59070 52.17600 21.05630 920.58240 2183.78110
75600000 31.15070 22.10400 46.76790 12.66240 986.47540 1561.73280
75700000 31.16540 22.07530 46.79280 12.23430 1464.63020 1224.76430
75780000 23.07880 25.43000 51.49840 20.49310 985.07270 2064.97630
76085000 29.56960 25.18340 45.26140 17.28890 1120.58650 1447.54540
76100000 29.26120 25.30340 45.44990 16.74430 975.27530 1797.71080
76300000 43.61000 23.07720 33.30930 10.76420 1414.83960 747.08640
76310000 41.86770 24.28400 33.84950 11.22220 1474.17820 707.04530
76460000 31.72670 23.97160 44.29760 14.87110 822.12770 2023.61760
76750000 44.23300 21.48620 34.25960 11.39690 1313.16820 1291.81480
77150000 29.43630 25.14820 45.42190 17.90140 1228.96850 1455.65500
81019300 30.36510 24.41780 45.16250 16.97390 1005.47820 2505.26160
81019350 31.53050 23.80870 44.62120 17.38420 973.14100 2966.60790
81102000 32.36440 23.74650 43.85730 17.11760 996.11120 3228.87540
81107000 33.00670 23.27200 43.69590 17.45300 981.66650 2977.35200
81120000 33.23540 23.10460 43.63050 16.27130 1023.60610 3669.57660
81125000 34.86930 21.52890 43.57110 17.88380 1004.91300 2500.70970
81135000 33.52670 22.96970 43.48140 17.36550 982.26630 3004.61060
81140000 36.92270 22.58910 40.48260 15.93400 954.94140 3622.83650
81200000 35.26310 22.38920 42.33710 17.10510 990.98580 3174.82040
81335000 35.97540 21.88460 42.11950 17.52430 1250.81730 2266.95080
81585000 38.44430 21.65400 39.87150 16.06320 1431.16860 2579.37090
81683000 38.05220 21.39460 40.54870 17.05450 1187.83810 2583.71720
82270050 35.21280 23.86370 40.93730 25.97680 1097.57770 1816.34850
82320000 30.52360 24.69860 44.76880 20.58160 830.58490 1488.34590
82350000 34.01270 23.74140 42.24440 19.30430 1035.90030 1704.33440
82770000 40.41190 22.31870 37.26530 28.29760 1706.80620 534.78860
83029900 29.19550 26.98220 43.82900 17.09720 790.96500 2072.85370
83050000 29.78530 26.74990 43.47240 18.20880 843.47460 1973.27170
83105000 30.92740 26.87260 42.20850 22.08140 844.71920 2685.00370
83250000 30.65180 26.91540 42.44420 19.22210 944.17230 2337.24770
83300200 30.66490 26.69320 42.65510 18.50720 947.37180 2010.94690
83345000 28.29660 26.76750 44.93520 17.99530 847.74790 2105.58240
83440000 30.32990 26.44940 43.23220 17.72860 819.60760 2022.28450
83520000 30.91600 26.33760 42.75920 18.13060 887.78470 2059.99180
83675000 31.79340 24.78140 43.41960 19.63880 882.29510 1871.43240
83690000 30.96470 26.31150 42.73680 18.13980 891.02400 2052.80700
83800002 31.45250 25.88930 42.66960 18.31020 912.10230 2024.28470
83892990 30.76830 26.11650 43.14310 18.74000 813.46160 2551.09240
83892998 33.29440 24.57810 42.15340 16.73020 761.38420 2556.02440
84071000 33.89430 24.41500 41.72300 18.46110 805.88160 2698.71700
84095000 34.81700 23.64300 41.55320 17.42170 811.12560 2624.16120
84095500 35.05850 23.75260 41.21400 18.03000 844.49460 2644.59780
84150100 37.38390 22.59150 40.04890 17.81850 938.25380 2362.54650
84249998 33.37570 26.34130 40.29620 27.14630 1098.69820 2086.22760
84300000 34.17210 25.51880 40.33420 24.80960 1063.83790 2113.03620
84520000 35.98180 25.24970 38.80060 19.11460 840.03240 2482.30320
84520010 35.23900 25.67930 39.10780 19.56800 948.67960 2648.49570
84551000 35.22390 25.46530 39.32630 22.20250 1193.97160 2115.21340
84559800 35.70740 25.02800 39.28930 19.89950 1071.74650 2327.71930
84560000 35.96670 24.74770 39.30690 19.66270 1081.21810 2270.12290
84580000 35.53200 24.78340 39.70830 21.02520 1051.20560 2218.88650
84598002 38.10780 23.24640 38.67330 17.74830 861.39100 2259.52990
84600000 38.51860 22.91000 38.59690 17.61130 900.65870 2208.40000
84949000 34.49400 25.33310 40.20150 25.46400 1183.42800 1215.93430
84949800 33.93670 24.23080 41.85350 24.45740 1199.54150 1050.60810
84950000 34.42370 24.11880 41.48000 24.15060 1261.29070 841.91290
85400000 25.36590 24.92070 49.71620 18.58330 983.01220 1808.15960
85438000 35.49720 26.46580 38.05070 16.58550 1298.83810 929.28070
85470000 42.72920 23.43470 33.86190 11.34000 1142.75810 902.26550
85480000 42.55850 23.47910 33.98730 11.64670 1288.21050 921.86780
85600000 41.37890 24.44980 34.18590 12.35880 1518.30880 688.91370
85610000 35.57270 24.45470 39.95990 17.50820 715.80340 2583.21530
85623000 41.04350 22.95500 36.02940 14.06350 948.19350 1622.80070
85642000 31.91350 25.06480 43.02970 16.30010 1231.37590 1280.91300
85900000 33.15720 25.45710 41.39300 16.10100 1269.00270 1264.42290
86100000 29.56540 27.49230 42.94050 24.50610 870.77440 2177.70160
86160000 29.40230 26.76290 43.83010 26.02360 870.94410 1514.26190
86410000 20.70740 27.61430 51.70440 18.29610 1074.09930 1545.05530
86420000 20.41810 27.74320 51.84410 19.74500 1014.00040 1680.73060
86480000 22.50240 28.11270 49.36340 18.45010 864.13720 2799.17380
86500000 22.92800 28.07010 48.98180 18.71050 831.73480 2805.20950
86510000 24.89300 28.04070 47.06360 20.37130 884.00510 2166.75910
86560000 23.66290 27.52140 48.80750 19.14590 777.69110 2614.95080
86580000 23.65850 27.61630 48.71730 19.05480 770.73960 2701.56020
86700000 23.30230 29.10770 47.56400 18.38480 625.65850 3535.14460
86745000 24.95430 27.97060 47.06880 17.20480 682.30740 2942.48140
87160000 28.60720 27.77400 43.61150 20.68530 825.42080 2198.53570
87170000 28.96960 27.57060 43.45260 18.67240 833.29620 2357.88610
87270000 29.87640 27.07490 43.04900 17.33820 901.41260 2281.92600
87317060 34.69060 25.90850 39.40710 24.34400 1192.33710 589.09220
87380000 32.59800 26.32710 41.08570 17.11210 1138.00750 2172.39020
87382000 33.27580 26.06010 40.67610 17.08880 1176.86860 2100.24010
87399000 42.37930 23.25860 34.34820 16.54630 2233.15090 152.40080
88750000 39.99830 22.71560 37.29940 15.86300 1299.45070 1196.38940
88850000 38.31560 22.47770 39.19590 17.09860 999.43210 2137.09590
