gauge_id gauge_name gauge_region gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
58087000 bairro_do_caracol se_atlantic -23.41110 -45.63890 nan 1552.30900 high
58087300 uhe_paraibuna_jusante se_atlantic -23.41440 -45.60810 4150.00000 2645.30000 low
58088000 estrada_de_paraibuna se_atlantic -23.35830 -45.69170 nan 4301.42300 high
58096000 uhe_santa_branca_jusante se_atlantic -23.36720 -45.87780 4920.00000 4857.68200 high
58097000 santa_branca se_atlantic -23.36670 -45.90000 nan 4862.97700 high
58099000 santa_branca se_atlantic -23.36890 -45.90110 4940.00000 4882.43300 high
58105000 guararema se_atlantic -23.41530 -46.02500 nan nan nan
58105200 guararema se_atlantic -23.41670 -46.01670 nan 5145.87000 high
58105300 uhe_santa_branca_guararema se_atlantic -23.41530 -46.02440 5210.00000 5151.00000 high
58107100 luiz_carlos_-_regua_velha se_atlantic -23.45000 -46.05000 nan nan nan
58110000 uhe_santa_branca_jacarei se_atlantic -23.31060 -45.97110 5470.00000 nan nan
58110002 jacarei se_atlantic -23.30780 -45.97500 5470.00000 5428.71300 high
58118000 igarata_2 se_atlantic -23.20830 -46.12780 nan 496.56720 high
58122000 usina_do_turvo se_atlantic -23.09440 -46.02220 nan 414.25180 low
58126000 igarata_1 se_atlantic -23.18610 -46.09170 nan 705.39660 high
58128000 fazenda_sao_joao se_atlantic -23.21250 -46.06940 nan 1292.92000 high
58128100 uhe_jaguari_barramento se_atlantic -23.19360 -46.02580 1300.00000 nan nan
58128200 uhe_jaguari_jusante se_atlantic -23.19920 -46.01830 1300.00000 1337.81100 high
58129000 fazenda_barbosa se_atlantic -23.19720 -46.03890 nan 1307.57200 high
58132000 bairro_taboao se_atlantic -23.35000 -46.20000 nan 183.56450 high
58138000 bairro_remedinho se_atlantic -23.23330 -46.03330 nan 372.40470 high
58140100 fazenda_igacaba se_atlantic -23.15440 -45.89110 7890.00000 7883.47200 high
58141000 monteiro_lobato se_atlantic -22.95000 -45.85000 nan 150.10260 high
58141800 barragem_buquira se_atlantic -23.11670 -45.91670 nan 402.59510 high
58142000 buquirinha se_atlantic -23.11390 -45.91250 nan 402.59510 high
58142200 buquirinha_ii se_atlantic -23.12470 -45.90720 407.00000 413.37610 high
58147000 pararangaba se_atlantic -23.18330 -45.80000 50.00000 52.24030 high
58148000 bairro_santa_luzia se_atlantic -23.15000 -45.75000 nan 63.25600 high
58152000 cacapava se_atlantic -23.07920 -45.71110 nan 8359.17700 high
58152010 parque_mocota se_atlantic -23.07780 -45.71110 nan 8359.17700 high
58152100 cacapava se_atlantic -23.06670 -45.70000 nan 8450.76300 high
58155000 ceramica_quirino se_atlantic -23.07110 -45.66890 30.50000 31.25060 high
58156000 quiririm se_atlantic -23.03330 -45.63330 nan 52.29700 medium
58157000 aterro_velho_da_efcb se_atlantic -23.00000 -45.60000 nan 21.04070 high
58158000 tremembe se_atlantic -22.96060 -45.55280 nan 8870.25700 high
58158100 tremembe se_atlantic -22.95970 -45.55390 nan 8868.48700 high
58165000 fazenda_kanegai se_atlantic -22.90420 -45.55280 161.00000 150.54230 medium
58170000 remedios se_atlantic -23.05970 -45.50280 nan 372.48680 high
58170100 bairro_dos_remedios se_atlantic -23.06670 -45.48330 nan 363.00670 high
58172000 viveiro_florestal se_atlantic -23.18330 -45.46670 17.70000 17.47780 high
58177000 fazenda_modelo se_atlantic -22.97560 -45.50470 nan 486.61230 high
58182500 ponte_de_pindamonhangaba se_atlantic -22.91190 -45.47110 9600.00000 9623.68600 high
58183000 pindamonhangaba se_atlantic -22.91170 -45.47000 9600.00000 9623.68600 high
58185000 pindamonhangaba se_atlantic -22.92560 -45.44360 79.60000 76.93440 high
58190500 bairro_agua_preta se_atlantic -22.90000 -45.41670 nan 21.64660 high
58192000 varzea_do_paraiba se_atlantic -22.87420 -45.40640 9770.00000 9864.81600 high
58194000 fazenda_sapucaia se_atlantic -22.81670 -45.36670 nan 115.98240 high
58198000 pirapitingui se_atlantic -22.93360 -45.31750 66.90000 67.68030 high
58200000 fazenda_natal se_atlantic -22.78330 -45.31670 nan 55.93390 low
58201000 potim se_atlantic -22.84390 -45.25190 10300.00000 10344.36000 high
58204000 guaratingueta se_atlantic -22.81190 -45.18250 10800.00000 10798.64000 high
58206000 bairro_rio_comprido se_atlantic -22.79330 -45.17830 10800.00000 10819.85000 high
58207000 piloes se_atlantic -22.68190 -45.29220 nan 78.45070 high
58211000 colonia_piagui se_atlantic -22.73690 -45.20310 171.00000 168.26740 high
58214000 lorena_/_piquete se_atlantic -22.69970 -45.11860 11200.00000 11200.70000 high
58215000 fazenda_santa_catarina se_atlantic -22.69830 -45.13580 36.40000 36.46140 high
58217500 piteu se_atlantic -22.67310 -45.01720 39.40000 40.80470 high
58218000 uhe_funil_montante_2 se_atlantic -22.66170 -45.01250 11500.00000 11547.42000 high
58218100 cachoeira_paulista se_atlantic -22.65000 -45.01670 nan 11548.94000 high
58220000 fazenda_santa_clara se_atlantic -22.69250 -44.97530 240.00000 252.67490 high
58227000 embau se_atlantic -22.59750 -45.03560 179.00000 204.13510 low
58228000 passa_vinte se_atlantic -22.56670 -45.03330 nan 71.80980 low
58230000 cruzeiro se_atlantic -22.58920 -44.95580 nan 12257.11000 high
58230100 cruzeiro se_atlantic -22.58560 -44.95500 12200.00000 12257.11000 high
58230200 cruzeiro se_atlantic -22.58330 -44.95000 nan 12260.22000 high
58235000 uhe_funil_montante_1 se_atlantic -22.54030 -44.77390 12800.00000 12844.64000 high
58235100 queluz se_atlantic -22.54000 -44.77280 12800.00000 12844.64000 high
58240080 uhe_funil_barramento se_atlantic -22.53030 -44.56690 13400.00000 nan nan
58242000 uhe_funil_jusante_1 se_atlantic -22.50030 -44.55420 13400.00000 13532.03000 high
58247000 fazenda_da_bahia se_atlantic -22.53060 -44.46670 nan 130.63070 high
58250000 resende se_atlantic -22.46670 -44.44530 14000.00000 14002.16000 high
58256000 pedra_selada se_atlantic -22.33830 -44.39720 nan 52.36400 low
58258000 ponte_nova se_atlantic -22.38610 -44.41640 190.00000 203.85620 medium
58270000 glicerio se_atlantic -22.47780 -44.22860 407.00000 405.86400 high
58285000 bananal se_atlantic -22.68610 -44.32640 nan 76.27780 low
58286000 uhe_funil_rio_bananal se_atlantic -22.54190 -44.23750 389.00000 391.06730 high
58287000 rialto se_atlantic -22.58560 -44.26890 342.00000 351.49930 high
58300000 uhe_funil_jusante_2 se_atlantic -22.53750 -44.17580 15800.00000 15880.34000 high
58300001 barra_mansa se_atlantic -22.53330 -44.18330 nan nan nan
58305001 volta_redonda se_atlantic -22.50190 -44.09110 16000.00000 16130.57000 high
58315000 uel_santa_cecilia_vargem_alegre se_atlantic -22.49830 -43.93000 16400.00000 16596.67000 high
58315100 vargem_alegre se_atlantic -22.49830 -43.93000 16400.00000 16596.67000 high
58318002 uel_santa_cecilia_jusante se_atlantic -22.47940 -43.83440 16700.00000 16743.27000 high
58321000 barra_do_pirai se_atlantic -22.45060 -43.79780 nan 17817.40000 medium
58335000 uhe_nilo_pecanha_lidice se_atlantic -22.83190 -44.19720 nan 100.02320 medium
58338000 fazenda_santana se_atlantic -22.78500 -44.20280 nan 131.76780 high
58339001 uel_santa_cecilia_morsing se_atlantic -22.53890 -43.77750 270.00000 167.32350 low
58347000 uhe_fontes_nova_desvio_varzea se_atlantic -22.77140 -44.09110 48.40000 32.10880 low
58350001 uel_vigario_fazenda_nova_esperanca se_atlantic -22.66250 -43.95670 626.00000 606.21270 high
58359000 santanesia se_atlantic -22.51670 -43.81670 nan 1029.81000 high
58380001 paraiba_do_sul se_atlantic -22.16280 -43.28640 21400.00000 19438.27000 medium
58385000 uhe_ilha_dos_pombos_tres_rios se_atlantic -22.11970 -43.20750 21600.00000 19564.55000 medium
58400000 petropolis se_atlantic -22.51670 -43.18330 nan 40.65800 medium
58405000 pedro_do_rio se_atlantic -22.33190 -43.13170 435.00000 428.22490 high
58409000 areal_-_rn se_atlantic -22.23390 -43.10080 nan 497.33480 high
58420000 fazenda_sobradinho se_atlantic -22.19940 -42.89690 719.00000 701.99330 high
58425000 moreli_(parada_moreli) se_atlantic -22.19250 -43.00750 930.00000 908.32550 high
58427000 tristao_camara se_atlantic -22.21670 -43.05000 nan 1007.67300 high
58429000 pch_areal_jusante se_atlantic -22.22440 -43.09140 1050.00000 nan nan
58434000 fagundes se_atlantic -22.29970 -43.17810 275.00000 269.60710 high
58440000 uhe_simplicio_moura_brasil se_atlantic -22.14030 -43.15420 nan 2010.28700 high
58442000 uhe_ilha_dos_pombos_fazenda_barreira se_atlantic -22.14140 -43.15860 2040.00000 2010.28700 high
58470000 chapeu_d'uvas se_atlantic -21.59390 -43.50470 360.00000 385.36220 medium
58480000 juiz_de_fora se_atlantic -21.75000 -43.33330 nan 975.61400 high
58480500 juiz_de_fora_-_jusante se_atlantic -21.77830 -43.32530 969.00000 983.40800 high
58491000 matias_barbosa se_atlantic -21.87140 -43.32420 1210.00000 1244.80600 high
58500000 usina_brumado se_atlantic -21.85470 -43.88500 144.00000 152.08370 medium
58512000 torreoes se_atlantic -21.86920 -43.55560 nan 1752.02900 high
58512030 uhe_picada_montante_2 se_atlantic -21.74970 -43.68030 710.00000 nan nan
58512040 uhe_picada_montante_1 se_atlantic -21.77670 -43.60440 1500.00000 nan nan
58512080 uhe_picada_jusante se_atlantic -21.91060 -43.53610 1750.00000 nan nan
58516000 fazenda_sao_jose se_atlantic -21.90000 -43.36670 nan 2342.96300 high
58516500 fazenda_santo_antonio se_atlantic -21.85920 -43.44390 2240.00000 2244.64100 high
58519000 cotejipe se_atlantic -21.91670 -43.35000 nan 3643.83700 high
58520000 sobraji se_atlantic -21.96670 -43.37440 3640.00000 3665.55300 high
58525000 visconde_de_maua se_atlantic -22.33000 -44.53890 103.00000 90.11100 high
58530000 ponte_do_souza se_atlantic -22.27080 -44.39000 284.00000 283.10680 high
58535000 zelinda se_atlantic -22.24420 -44.26500 418.00000 418.60620 high
58542000 santa_rita_do_jacutinga se_atlantic -22.15190 -44.09060 355.00000 342.30600 high
58550000 parapeuna se_atlantic -22.08330 -43.83330 nan 1733.47000 high
58550001 rio_preto se_atlantic -22.08610 -43.82000 1800.00000 1776.08300 high
58560000 valenca se_atlantic -22.22440 -43.71030 173.00000 174.03330 high
58573000 pentagna se_atlantic -22.15690 -43.75250 256.00000 266.31030 high
58578000 travessao_do_meio se_atlantic -22.11390 -43.59920 nan 638.48170 high
58585000 manuel_duarte se_atlantic -22.08390 -43.55890 3110.00000 3103.39400 high
58590000 afonso_arinos se_atlantic -22.01670 -43.36670 nan 3389.35800 high
58610000 estevao_pinto se_atlantic -21.89640 -43.04140 783.00000 744.75660 high
58620000 uhe_ilha_dos_pombos_fazenda_piracema se_atlantic -22.08640 -43.15110 8560.00000 8530.47300 high
58630002 anta se_atlantic -22.03530 -42.99080 32700.00000 30653.61000 medium
58636000 uhe_ilha_dos_pombos_sapucaia se_atlantic -21.98750 -42.90440 32900.00000 30839.15000 medium
58645000 sumidouro se_atlantic -22.04970 -42.67750 294.00000 290.87810 high
58648001 paquequer se_atlantic -21.87640 -42.63000 762.00000 769.20660 high
58652002 uhe_ilha_dos_pombos_tomada_d'agua se_atlantic -21.84360 -42.57810 nan 32405.98000 medium
58653000 uhe_ilha_dos_pombos_canal_de_fuga se_atlantic -21.83470 -42.59830 34400.00000 32407.33000 medium
58658000 volta_grande se_atlantic -21.76750 -42.53970 348.00000 332.71550 high
58670002 fazenda_da_barra_(pirapetinga) se_atlantic -21.65810 -42.34280 590.00000 581.16870 high
58680001 itaocara se_atlantic -21.66580 -42.08110 36600.00000 nan nan
58710000 usina_ituere se_atlantic -21.30500 -43.19920 784.00000 790.77790 high
58720000 tabuleiro se_atlantic -21.35470 -43.24780 322.00000 318.14420 high
58730000 guarani_rv se_atlantic -21.36670 -43.05000 nan 1657.87700 high
58730001 guarani se_atlantic -21.35560 -43.05030 1650.00000 1655.38400 high
58731000 pch_ivan_botelho_ii_jusante. se_atlantic -21.33750 -42.96580 1790.00000 1780.58800 high
58731500 pch_ze_tunin_barramento se_atlantic -21.31500 -42.94500 305.00000 426.53840 low
58735000 astolfo_dutra se_atlantic -21.30690 -42.86190 2350.00000 2355.08400 high
58736000 barra_do_xopoto se_atlantic -21.29830 -42.81940 1280.00000 1302.54200 high
58737080 pch_ervalia_montante se_atlantic -20.90720 -42.64610 54.50000 47.69710 medium
58737180 pch_ervalia_jusante se_atlantic -20.91890 -42.66060 nan 56.87250 low
58750000 piau se_atlantic -21.49670 -43.31720 490.00000 488.18310 high
58753080 pch_anna_maria_montante se_atlantic -21.43830 -43.51470 95.70000 85.51330 low
58755000 rio_novo se_atlantic -21.47390 -43.12890 835.00000 805.93530 high
58765000 usina_mauricio se_atlantic -21.46670 -42.80000 nan 1916.65200 high
58765001 usina_mauricio se_atlantic -21.47140 -42.82970 1770.00000 1780.70300 high
58770000 cataguases se_atlantic -21.38940 -42.69640 5880.00000 5914.66400 high
58788050 vale_do_pomba se_atlantic -21.43970 -42.53580 6850.00000 6913.45800 high
58790000 santo_antonio_de_padua se_atlantic -21.54220 -42.18060 nan 8264.73800 high
58790002 santo_antonio_de_padua_ii se_atlantic -21.54220 -42.18060 8210.00000 8264.73800 high
58792100 aperibe se_atlantic -21.62110 -42.10000 8530.00000 nan nan
58795000 tres_irmaos se_atlantic -21.62580 -41.98530 45300.00000 43352.80000 high
58805000 sao_lourenco se_atlantic -22.34940 -42.62420 10.00000 10.27460 high
58820000 fazenda_mendes se_atlantic -22.27780 -42.66390 nan 133.04440 high
58825000 ponte_estrada_dona_mariana se_atlantic -22.21890 -42.57140 234.00000 223.67880 high
58826000 conselheiro_paulino se_atlantic -22.22690 -42.52110 170.00000 nan nan
58827000 bom_jardim se_atlantic -22.15670 -42.41610 553.00000 539.16540 high
58829000 ponte_bersot se_atlantic -22.14060 -42.33330 nan 947.26270 high
58830000 friburgo se_atlantic -22.28330 -42.53330 nan 93.70160 high
58837000 cambucas se_atlantic -22.19440 -42.37500 nan 231.82870 high
58846000 manuel_de_morais se_atlantic -22.02420 -42.13440 1370.00000 1360.57500 high
58850000 pimentel se_atlantic -21.77000 -41.93830 1810.00000 1810.39300 high
58856000 cantagalo_i_(corrego_lavrinhas) se_atlantic -21.98060 -42.36110 nan nan nan
58856500 cantagalo_ii_(corrego_sao_pedro) se_atlantic -21.97190 -42.36110 nan nan nan
58856900 aldeia_-_rn se_atlantic -21.95920 -42.37140 nan 312.45600 high
58857000 aldeia se_atlantic -21.95220 -42.35610 350.00000 428.17810 low
58858500 cgh_chave_do_vaz_jusante se_atlantic -21.92530 -42.31000 376.00000 nan nan
58860000 fazenda_ponte_do_ismerio se_atlantic -21.92220 -42.30280 393.00000 459.79020 low
58861000 macuco se_atlantic -21.97780 -42.25000 nan 145.01640 high
58862000 cordeiro se_atlantic -21.98330 -42.26670 nan 136.68780 high
58863500 pch_euclidelandia_jusante se_atlantic -21.92140 -42.25190 448.00000 nan nan
58868000 ponto_de_pergunta se_atlantic -21.73470 -41.98610 nan 1113.47700 high
58870000 barra_do_rio_negro se_atlantic -21.72890 -41.95470 1120.00000 1124.22500 high
58874000 dois_rios se_atlantic -21.64420 -41.85890 3120.00000 nan nan
58880001 sao_fidelis se_atlantic -21.64530 -41.75220 48900.00000 46947.09000 high
58905080 cgh_miguel_pereira_jusante se_atlantic -21.19670 -42.57170 231.00000 226.86470 high
58910000 fazenda_umbaubas se_atlantic -21.05060 -42.51420 151.00000 144.75010 high
58912080 pch_coronel_domiciano_montante se_atlantic -21.00250 -42.47560 175.00000 187.47510 high
58915000 muriae se_atlantic -21.12920 -42.36670 nan 1070.50100 high
58916000 bicuiba se_atlantic -20.77280 -42.30110 393.00000 401.09060 high
58917000 jussara se_atlantic -20.91110 -42.34830 744.00000 748.96340 high
58920000 patrocinio_do_muriae se_atlantic -21.15060 -42.21440 2660.00000 2643.12400 high
58930000 carangola se_atlantic -20.74000 -42.02390 773.00000 770.99080 high
58934000 porciuncula se_atlantic -20.96330 -42.03720 1340.00000 1339.18800 high
58940000 itaperuna se_atlantic -21.20720 -41.89220 5800.00000 5776.85300 high
58960000 cardoso_moreira_-_rv se_atlantic -21.48720 -41.61670 7210.00000 7169.30600 high
58972000 guarus se_atlantic -21.73330 -41.33330 nan 55850.47000 high
58974000 campos_-_ponte_municipal se_atlantic -21.75330 -41.30030 55700.00000 55871.36000 high
59100000 macabuzinho se_atlantic -22.08580 -41.73940 630.00000 623.19110 high
59120000 macae_de_cima se_atlantic -22.37220 -42.46220 67.00000 64.40220 high
59125000 galdinopolis se_atlantic -22.36890 -42.37920 104.00000 103.91590 high
59135000 piller se_atlantic -22.40920 -42.33610 71.00000 62.60740 low
59180000 correntezas_-_antiga se_atlantic -22.53920 -42.40670 nan 323.59730 high
59181000 correntezas_-_nova se_atlantic -22.54310 -42.39580 404.00000 413.36330 high
59235000 cachoeiras_de_macacu se_atlantic -22.48330 -42.66670 nan 161.26990 medium
59240000 parque_ribeira se_atlantic -22.58970 -42.73500 289.00000 297.05840 high
59245000 quizanga se_atlantic -22.56670 -42.85000 nan 367.72930 high
59245100 orindi se_atlantic -22.55000 -42.90000 nan 46.95960 high
59251700 ponte_de_ferro_piabeta se_atlantic -22.62440 -43.15470 89.30000 91.49900 high
59309000 uhe_pereira_passos_barramento se_atlantic -22.68580 -43.82500 340.00000 339.22010 caution
59316000 ponte_do_guandu se_atlantic -22.81170 -43.62810 nan 1467.10000 caution
59350000 fazenda_santa_rita se_atlantic -22.90000 -44.41670 nan 145.03670 medium
59355000 fazenda_das_garrafas se_atlantic -22.73560 -44.61670 21.00000 19.70340 medium
59360000 fazenda_da_posse se_atlantic -22.73330 -44.61670 nan 19.70340 medium
59370000 fazenda_fortaleza se_atlantic -22.96000 -44.56080 635.00000 637.33620 high
59380000 parati se_atlantic -23.22470 -44.76140 79.00000 80.49060 high
60005000 fazenda_bom_jardim parana -19.15220 -46.26580 nan 170.93260 high
60010000 santana_de_patos parana -18.84110 -46.55080 2730.00000 2758.93400 high
60011000 patos_de_minas parana -18.60170 -46.53940 3800.00000 3821.47500 high
60012000 ponte_vicente_goulart parana -18.29830 -47.12190 nan 7626.07500 high
60012100 ponte_vicente_goulart_jusante parana -18.26750 -47.10640 7640.00000 7657.37900 high
60015000 porto_da_barra parana -18.29830 -47.12360 nan 7626.07500 high
60018000 fazenda_batista parana -16.41670 -47.41670 nan 572.36000 high
60019000 rio_samambaia parana -16.06860 -47.59500 45.20000 45.57380 high
60020000 ponte_sao_marcos parana -17.02890 -47.15860 nan 4377.39800 high
60030000 campo_alegre_de_goias parana -17.50420 -47.55670 nan 8290.13600 high
60038000 uhe_serra_do_facao_barramento parana -18.04530 -47.67530 10683.00000 nan nan
60040000 fazenda_sao_domingos parana -18.11110 -47.69170 nan 10625.01000 high
60050000 davinopolis parana -18.11670 -47.62030 nan 886.49650 high
60100000 charqueada_do_patrocinio parana -18.90110 -46.96580 78.00000 79.02630 high
60110000 abadia_dos_dourados parana -18.49110 -47.40640 1950.00000 1972.57600 high
60125000 tres_ranchos parana -18.41670 -47.80000 nan 26895.38000 high
60130000 fazenda_cachoeira parana -18.78080 -47.40890 131.00000 134.70110 high
60135000 estacao_douradoquara parana -18.45000 -47.66670 nan 1094.69200 high
60145000 irai_de_minas parana -18.97810 -47.45640 93.00000 86.26370 medium
60150000 estrela_do_sul parana -18.73810 -47.69000 868.00000 nan nan
60160080 uhe_emborcacao_barramento parana -18.45190 -47.98440 29100.00000 nan nan
60180000 ponte_preta parana -18.58330 -48.11670 nan 757.94890 high
60200000 estacao_verissimo parana -17.97310 -48.17720 nan 3152.05000 high
60203000 pch_goiandira_jusante parana -18.14720 -48.27580 4092.00000 nan nan
60210000 ponte_veloso parana -18.33330 -48.55000 nan 36626.55000 high
60220000 desemboque parana -20.01390 -47.01720 1070.00000 1083.34800 high
60230000 cachoeira_pai_joaquim parana -19.48330 -47.53330 nan 3562.44300 high
60235005 ponte_santa_juliana parana -19.30530 -47.64140 nan 4063.45200 high
60250000 fazenda_sao_mateus parana -19.51750 -46.57000 1300.00000 1299.95900 high
60265000 ibia parana -19.47500 -46.54190 1370.00000 1355.31400 high
60272000 ponte_do_rio_sao_joao parana -19.32330 -46.63720 950.00000 944.29270 high
60285000 estacao_do_salitre parana -19.08330 -46.78330 232.00000 231.57460 high
60300000 ponte_da_antinha parana -19.31670 -47.03330 nan 1270.31100 high
60305000 porto_da_mandioca parana -19.18330 -47.10000 nan 7448.89700 high
60320000 ponte_joao_candido parana -19.15000 -47.20000 nan 8523.22100 high
60335080 uhe_nova_ponte_barramento parana -19.13330 -47.69440 15300.00000 nan nan
60340000 porto_saracura parana -19.06860 -47.93420 nan 17068.36000 high
60350000 porto_monjolinho parana -19.03330 -47.96670 nan 17191.17000 high
60351080 uhe_miranda_barramento parana -18.90970 -48.04080 18000.00000 nan nan
60360000 capim_branco parana -18.75000 -48.26670 nan 18698.94000 high
60381000 fazenda_letreiro parana -18.98830 -48.19030 777.00000 787.82900 high
60381005 estacao_de_sucupira parana -18.98640 -48.16470 nan 725.83110 high
60400000 ponte_melo_viana parana -18.43330 -48.58330 nan 21988.09000 high
60430000 ponte_anapolis_-_brasilia parana -16.14580 -48.60170 nan 1628.71500 high
60432000 ribeirao_das_antas parana -16.29810 -48.80330 223.00000 222.47830 high
60432500 macacos_(cidade_ecletica) parana -15.89250 -48.41110 211.00000 nan nan
60433000 areias_-_faz._sao_bento parana -16.05060 -48.36640 1115.00000 1087.08700 high
60434000 capao_da_onca_(mont._captacao) parana -15.65720 -48.16470 6.19000 5.75980 medium
60434500 capao_da_onca_-_brazlandia_-_df_415 parana -15.63920 -48.18280 20.99000 21.18960 high
60434600 descoberto_jus._captacao_barracao parana -15.63440 -48.18420 nan nan nan
60435000 descoberto_-_chacara_89 parana -15.70750 -48.23470 113.23000 107.55870 high
60435100 chapadinha_-_aviario_-_df_180 parana -15.69940 -48.21170 20.13000 19.53780 high
60435150 olaria_-_df_080 parana -15.70860 -48.19940 12.12000 12.13380 high
60435200 rodeador_-_df_435 parana -15.72500 -48.16830 111.96000 111.45480 high
60435250 ribeirao_rodeador parana -15.73560 -48.17420 nan nan nan
60435300 capao_comprido_-_descoberto parana -15.74610 -48.16310 15.51000 15.83270 high
60435400 ribeirao_das_pedras_(df-180) parana -15.76080 -48.16000 76.15000 77.51220 high
60435405 ribeirao_das_pedras parana -15.75470 -48.16830 nan nan nan
60436000 descoberto_-_jusante_barragem parana -15.77890 -48.23310 433.49000 422.88090 high
60436145 taguatinga parana -15.85280 -48.09470 38.60000 36.78620 high
60436185 melchior parana -15.92670 -48.25890 207.00000 209.54590 high
60436186 rio_descoberto parana -15.93140 -48.25890 nan nan nan
60436190 descoberto_jusante_melchior parana -15.94110 -48.25220 805.35000 nan nan
60436195 samambaia parana -15.94360 -48.24780 44.40000 39.43980 low
60436300 rio_descoberto parana -16.00810 -48.27190 929.00000 915.02800 high
60436400 engenho_das_lajes parana -16.05310 -48.24530 77.50000 73.70430 high
60443000 santo_antonio_do_descoberto parana -16.07780 -48.27720 nan 975.27890 low
60443830 ponte_alta parana -16.03560 -48.13810 187.00000 188.48530 high
60443850 ponte_alta_-_df-020 parana -16.01080 -48.11860 nan 175.77370 high
60444035 alagado parana -16.04670 -48.08220 45.30000 46.19450 high
60444100 alagado_montante_corumba parana -16.09690 -48.14890 520.30000 nan nan
60444950 uhe_corumba_iv_barramento parana -16.32110 -48.18690 nan nan nan
60445000 estrada_go-56_(pcd_inpe) parana -16.36330 -48.08940 nan 7649.41400 high
60448000 uhe_corumba_iii_montante_fazenda_palmital parana -16.30890 -48.08780 nan nan nan
60453000 uhe_corumba_iii_montante_fazenda_cachoeira parana -16.60220 -48.09890 nan nan nan
60453500 uhe_corumba_iii_barramento parana -16.78720 -47.94080 nan nan nan
60454000 uhe_corumba_iii_jusante parana -16.79330 -47.93220 nan nan nan
60470000 corrego_fumal_(br-020) parana -15.59390 -47.66970 nan 44.85790 medium
60471000 ribeirao_mestre_d'armas_(br-020) parana -15.60530 -47.69190 nan 52.46830 medium
60471185 mestre_d'armas parana -15.66860 -47.67140 200.00000 197.26150 high
60471200 mestre_d'armas_-_vale_amanhecer parana -15.67470 -47.66470 201.28000 198.89900 high
60472000 corrego_taquarinha_(vc-133) parana -15.64280 -47.51560 nan 10.08010 medium
60472100 corrego_taquara__(mont._taquarinha_vc-133) parana -15.65140 -47.50750 nan 10.49150 high
60472200 taquara_jusante_-_(chacara_70) parana -15.62170 -47.53360 36.59000 35.79900 high
60472230 pipiripau_-_br-020_-_chacara_14 parana -15.57170 -47.50940 83.87000 81.49340 high
60472235 pipiripau parana -15.61440 -47.54560 127.00000 nan nan
60472240 pipiripau_montante_canal parana -15.64030 -47.57920 184.08000 182.47760 high
60472300 pipiripau_montante_captacao parana -15.65440 -47.59690 189.21000 203.65060 medium
60473000 pipiripau_frinocap_-__df_230 parana -15.65640 -47.62500 214.99000 217.22730 high
60473020 ribeirao_pipiripau parana -15.67830 -47.66060 nan nan nan
60474000 ribeirao_sobradinho_(chacara_quilombo) parana -15.72640 -47.72810 nan 119.06340 low
60474100 sobradinho_jusante_-__df-330 parana -15.72560 -47.69690 143.82000 135.10300 medium
60474300 ribeirao_sobradinho parana -15.73360 -47.67610 nan nan nan
60476000 df-06_(posto_antig0) parana -15.74470 -47.67780 nan 721.70930 medium
60476100 df-06_/_df_250 parana -15.74140 -47.67440 689.19000 678.14660 high
60476150 sao_bartolomeu_-_mont._paranoa parana -15.80280 -47.69420 nan 757.69510 high
60476155 bartolomeu_-_montante_paranoa parana -15.80940 -47.70060 773.00000 762.80280 high
60476160 sao_bartolomeu_-_jusante_paranoa parana -15.81860 -47.70500 nan nan nan
60476170 bartolomeu_-_jusante_paranoa parana -15.81860 -47.70470 1850.00000 1843.72300 high
60477200 tres_barras_-_jusante_santa_maria parana -15.66580 -47.95280 39.69000 39.08370 high
60477300 torto_-_granja parana -15.68670 -47.92560 209.15000 208.14650 high
60477350 ribeirao_do_torto parana -15.70690 -47.89190 nan nan nan
60477380 ribeirao_torto_jusante_corrego_urubu parana -15.72190 -47.86810 245.00000 nan nan
60477400 torto_-_lago_(montante_paranoa) parana -15.71190 -47.87830 234.36000 235.26230 high
60477500 jeriva_-_eppr_005 parana -15.72220 -47.84890 6.30000 6.37500 high
60477600 bananal_-_epia_003 parana -15.72720 -47.91000 120.32000 126.05500 high
60477700 vicente_pires_-_montante parana -15.80780 -48.00670 26.50000 27.13400 high
60477800 vicente_pires_-_jusante parana -15.85750 -47.97750 83.40000 86.31220 high
60478100 guara_-_zoologico parana -15.85000 -47.96580 nan 29.18350 medium
60478150 guara_-_posto_novo parana -15.85140 -47.94890 nan 33.29320 medium
60478185 riacho_fundo_vila_cauhy parana -15.86670 -47.95830 nan nan nan
60478195 vicente_pires_montante_riacho_fundo parana -15.86500 -47.95860 nan nan nan
60478200 montante_zoologico_-_epia_003_-_riacho_fundo parana -15.86440 -47.95690 171.26000 174.67220 high
60478300 zoologico parana -15.85060 -47.94890 nan 212.49670 high
60478320 riacho_fundo parana -15.85110 -47.93190 nan nan nan
60478400 ponte_aeroporto_-epar_002 parana -15.84970 -47.93280 211.54000 215.16830 high
60478477 ribeirao_maria_pereira parana -16.05330 -47.84060 nan nan nan
60478480 captacao_da_saneago parana -16.06470 -47.94250 49.00000 nan nan
60478481 corrego_saia_velha parana -16.04970 -47.93780 nan nan nan
60478485 gama_-_montante_capetinga parana -15.94060 -47.94420 34.60000 38.61900 low
60478500 gama_-_base_aerea parana -15.87060 -47.89610 134.93000 136.85510 high
60478520 ribeirao_do_gama parana -15.85830 -47.87390 nan nan nan
